rfq_id,rank,canonical_configuration_id,package_context,score,matches,contradictions,coverage,is_ground_truth
RFQ731-001403,3,CFG731_6e27958dc8215006,x731,50.86666666666667,14,1,0.9333333333333333,False
RFQ731-001403,4,CFG731_ddfa4ab00c1bcdd0,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,5,CFG731_353333bad447dbef,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,6,CFG731_92d4ed621aef46c2,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,7,CFG731_c9f7a6e9a165e99d,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,8,CFG731_fd3397424975992e,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,9,CFG731_c6a3ff6155563d17,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001403,10,CFG731_c517a14f9cf12c39,x731,46.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,1,CFG731_455da2f832a6b66d,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,2,CFG731_0e146b48e4ed8b98,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,3,CFG731_996314000fcfec4b,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,4,CFG731_a40ab19ad6671fbe,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,5,CFG731_0e0f01b5586b92da,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,6,CFG731_7f5bfa7b21e81359,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,7,CFG731_c5da2661a169f82b,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,8,CFG731_e0009be417f51ccd,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,9,CFG731_da6b811731deb07d,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001404,10,CFG731_098817d766a37bc2,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,False
RFQ731-001405,1,CFG731_8d07e19298d09d34,x731,60.0,15,0,1.0,False
RFQ731-001405,2,CFG731_ddfa4ab00c1bcdd0,x731,60.0,15,0,1.0,True
RFQ731-001405,3,CFG731_17becc4d045fdd6e,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,4,CFG731_a38141e3f47b5259,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,5,CFG731_c35b817e9679c657,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,6,CFG731_bddb4195ad08d693,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,7,CFG731_1ff2c28c953275c5,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,8,CFG731_70aa5a64b0803277,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,9,CFG731_0b33555ff08fcd28,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001405,10,CFG731_4d84757c3603b51c,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001406,1,CFG731_05cf1a0209b4f9a8,x731,57.88235294117647,16,1,0.9411764705882353,False
RFQ731-001406,2,CFG731_b7e96d5717c40fd6,x731,57.88235294117647,16,1,0.9411764705882353,False
RFQ731-001406,3,CFG731_60f3aae8ede70fe0,x731,57.88235294117647,16,1,0.9411764705882353,False
RFQ731-001406,4,CFG731_61e03f690afcaa1a,x731,57.88235294117647,16,1,0.9411764705882353,False
RFQ731-001406,5,CFG731_cb9d6c11077bd307,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-001406,6,CFG731_94be99d48ade0efb,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-001406,7,CFG731_ad672c682712eda8,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-001406,8,CFG731_447ecefb64ae83c3,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-001406,9,CFG731_5e2afc74c0c26cfc,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-001406,10,CFG731_579057193c092394,x731,53.76470588235294,15,1,0.8823529411764706,False
RFQ731-001407,1,CFG731_fa063863b8688588,x731,43.714285714285715,12,1,0.8571428571428571,True
RFQ731-001407,2,CFG731_d2078c5ad988b49d,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,3,CFG731_de1ec1b96e1e485e,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,4,CFG731_de67d4c164ed05bc,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,5,CFG731_c887ba58c35036a9,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,6,CFG731_92e7a454f95768c1,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,7,CFG731_8d2c10e2688ee31d,x731,43.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,8,CFG731_33fed5318b1a4f2f,x731,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,9,CFG731_6b809c836e3ca8a1,x731,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-001407,10,CFG731_e41b982d6fc688b8,x731,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-001408,1,CFG731_243419c6708378b3,x731,51.875,15,1,0.9375,False
RFQ731-001408,2,CFG731_784eb334d1d77ae7,x731,51.875,15,1,0.9375,False
RFQ731-001408,3,CFG731_28ac43a93658ad6b,x731,51.875,15,1,0.9375,False
RFQ731-001408,4,CFG731_5e61ce3b60d15e11,x731,51.875,15,1,0.9375,False
RFQ731-001408,5,CFG731_32a4bb12438a37ab,x731,51.875,15,1,0.9375,False
RFQ731-001408,6,CFG731_0db950a4979d2c52,x731,51.875,15,1,0.9375,False
RFQ731-001408,7,CFG731_2e60fd0380ec7150,x731,51.875,15,1,0.9375,False
RFQ731-001408,8,CFG731_332fb57dab8e30c6,x731,51.875,15,1,0.9375,False
RFQ731-001408,9,CFG731_de6efef3a5b620bb,x731,51.875,15,1,0.9375,False
RFQ731-001408,10,CFG731_ae1f3e9a90950fc3,x731,48.75,14,1,0.875,True
RFQ731-001409,1,CFG731_6357400dd5c2804a,F731WD_SingleChannel,25.454545454545453,8,1,0.7272727272727273,True
RFQ731-001409,2,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,25.454545454545453,8,1,0.7272727272727273,False
RFQ731-001409,3,CFG731_9a761e6bfde35917,F731WD_SingleChannel,25.454545454545453,8,1,0.7272727272727273,False
RFQ731-001409,4,CFG731_e98d2be876599c40,F731WD_SingleChannel,25.454545454545453,8,1,0.7272727272727273,False
RFQ731-001409,5,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,25.454545454545453,8,1,0.7272727272727273,False
RFQ731-001409,6,CFG731_11c93eca01984a14,F731WD_SingleChannel,15.272727272727273,7,2,0.6363636363636364,False
RFQ731-001409,7,CFG731_4ca309199387f8d5,F731WD_SingleChannel,15.272727272727273,7,2,0.6363636363636364,False
RFQ731-001409,8,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,15.272727272727273,7,2,0.6363636363636364,False
RFQ731-001409,9,CFG731_0be7d6198235486b,F731WD_SingleChannel,15.272727272727273,7,2,0.6363636363636364,False
RFQ731-001409,10,CFG731_400b0d973c930668,F731WD_SingleChannel,15.272727272727273,7,2,0.6363636363636364,False
RFQ731-001410,1,CFG731_8d07e19298d09d34,x731,49.875,15,1,0.9375,False
RFQ731-001410,2,CFG731_6e27958dc8215006,x731,49.875,15,1,0.9375,False
RFQ731-001410,3,CFG731_c9f7a6e9a165e99d,x731,46.75,14,1,0.875,False
RFQ731-001410,4,CFG731_0b33555ff08fcd28,x731,46.75,14,1,0.875,True
RFQ731-001410,5,CFG731_17becc4d045fdd6e,x731,46.75,14,1,0.875,False
RFQ731-001410,6,CFG731_36c553adc9f5ebf3,x731,46.75,14,1,0.875,False
RFQ731-001410,7,CFG731_d19bd87a4eba7364,x731,46.75,14,1,0.875,False
RFQ731-001410,8,CFG731_d8083f6bcc90dd07,x731,46.75,14,1,0.875,False
RFQ731-001410,9,CFG731_ddfa4ab00c1bcdd0,x731,45.75,14,1,0.875,False
RFQ731-001410,10,CFG731_92d4ed621aef46c2,x731,45.75,14,1,0.875,False
RFQ731-001411,1,CFG731_0fbee36816b7af98,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,2,CFG731_28ac43a93658ad6b,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,3,CFG731_b74fb5418dad3b38,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,4,CFG731_a4339f07d181d686,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,5,CFG731_04d60387371e1885,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,6,CFG731_1af3f9470bd904d5,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,7,CFG731_b1693ef6b18686ac,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,8,CFG731_0db950a4979d2c52,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,9,CFG731_fa6b5a7df55858c0,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001411,10,CFG731_7895bfd97573c2b8,x731,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-001412,1,CFG731_509cb555eca833a1,x731,57.0,14,0,1.0,False
RFQ731-001412,2,CFG731_b4987f1c95e91d0d,x731,57.0,14,0,1.0,False
RFQ731-001412,3,CFG731_8d9f29ebcd8f04bd,x731,57.0,14,0,1.0,False
RFQ731-001412,4,CFG731_fb1ab4b34e9c8a75,x731,57.0,14,0,1.0,False
RFQ731-001412,5,CFG731_927f189839c665ae,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001412,6,CFG731_3611bb1fba248e38,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001412,7,CFG731_357a7724550c556f,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001412,8,CFG731_555c215c4639435a,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001412,9,CFG731_4ed713e2b6c74ca8,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001412,10,CFG731_54b63f2628adfc32,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-001413,1,CFG731_54559f782190a122,F731TE,40.84615384615385,12,1,0.9230769230769231,False
RFQ731-001413,2,CFG731_3794187f0a0c3133,F731TE,40.84615384615385,12,1,0.9230769230769231,False
RFQ731-001413,3,CFG731_344778a042931752,F731TE,32.53846153846154,10,1,0.7692307692307693,False
RFQ731-001413,4,CFG731_07fb816f7dc25bc8,F731TE,31.692307692307693,11,2,0.8461538461538461,False
RFQ731-001413,5,CFG731_3d8c1bbc0ef4249a,F731TE,31.692307692307693,11,2,0.8461538461538461,False
RFQ731-001413,6,CFG731_874928f24c55285e,F731TE,30.692307692307693,11,2,0.8461538461538461,True
RFQ731-001413,7,CFG731_1962af6277da6f54,F731TE,30.692307692307693,11,2,0.8461538461538461,False
RFQ731-001413,8,CFG731_28454766bbc80cb9,F731TE,26.53846153846154,10,2,0.7692307692307693,False
RFQ731-001413,9,CFG731_5164655533c6a8d0,F731TE,26.53846153846154,10,2,0.7692307692307693,False
RFQ731-001413,10,CFG731_090330aa38b8e80b,F731TE,26.53846153846154,10,2,0.7692307692307693,False
RFQ731-001414,1,CFG731_d8c69b7395beabbb,F731TE,38.833333333333336,11,1,0.9166666666666666,True
RFQ731-001414,2,CFG731_ac57adca497d644f,F731TE,38.833333333333336,11,1,0.9166666666666666,False
RFQ731-001414,3,CFG731_ec26805bdf93259f,F731TE,38.833333333333336,11,1,0.9166666666666666,False
RFQ731-001414,4,CFG731_4d0235c9d5cc61be,F731TE,30.5,9,1,0.75,False
RFQ731-001414,5,CFG731_3c2aedfb429dc226,F731TE,30.5,9,1,0.75,False
RFQ731-001414,6,CFG731_574aa7a29f75cd60,F731TE,29.666666666666668,10,2,0.8333333333333334,False
RFQ731-001414,7,CFG731_3fe2202b70f330b1,F731TE,29.666666666666668,10,2,0.8333333333333334,False
RFQ731-001414,8,CFG731_7113759c5b95914d,F731TE,29.666666666666668,10,2,0.8333333333333334,False
RFQ731-001414,9,CFG731_b27467571d893d92,F731TE,21.333333333333332,8,2,0.6666666666666666,False
RFQ731-001414,10,CFG731_0c3b33750ffab3ac,F731TE,21.333333333333332,8,2,0.6666666666666666,False
RFQ731-001415,1,CFG731_608c0251ef380592,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-001415,2,CFG731_60943f1ab66aced1,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-001415,3,CFG731_c887ba58c35036a9,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-001415,4,CFG731_8d2c10e2688ee31d,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-001415,5,CFG731_a59cc7e57b856164,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-001415,6,CFG731_33fed5318b1a4f2f,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-001415,7,CFG731_7157b3d45716ad8f,x731,45.733333333333334,13,1,0.8666666666666667,True
RFQ731-001415,8,CFG731_24648603ca730481,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-001415,9,CFG731_4db630d9810b0f27,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-001415,10,CFG731_31b475abe3d16a99,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-001416,1,CFG731_691a8f2ff165671d,G731CA,44.0,11,0,1.0,False
RFQ731-001416,2,CFG731_d2a75fda6f761c1b,G731CA,44.0,11,0,1.0,False
RFQ731-001416,3,CFG731_817824ee3a762453,G731CA,44.0,11,0,1.0,False
RFQ731-001416,4,CFG731_14235f3888d71408,G731CA,44.0,11,0,1.0,False
RFQ731-001416,5,CFG731_2cb814ee06486282,G731CA,44.0,11,0,1.0,True
RFQ731-001416,6,CFG731_495876b6233d3864,G731CA,44.0,11,0,1.0,False
RFQ731-001416,7,CFG731_24b3128196e55c23,G731CA,44.0,11,0,1.0,False
RFQ731-001416,8,CFG731_98ec9650b5463fd0,G731CA,34.81818181818182,10,1,0.9090909090909091,False
RFQ731-001416,9,CFG731_ed85647cd384c17a,G731CA,34.81818181818182,10,1,0.9090909090909091,False
RFQ731-001416,10,CFG731_adfd119b20585b0b,G731CA,34.81818181818182,10,1,0.9090909090909091,False
RFQ731-001417,1,CFG731_49cd4cbef1081333,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,2,CFG731_e03b41992c837b34,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,3,CFG731_87d8ba5b87cf0a3f,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,4,CFG731_750dd83a06ba43cb,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,5,CFG731_ae877a3b18b65d0a,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,6,CFG731_5be9d749d8317fd3,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,7,CFG731_77fac91021549398,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,True
RFQ731-001417,8,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,9,CFG731_e67173c88f9460f6,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001417,10,CFG731_996314000fcfec4b,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-001418,1,CFG731_11c93eca01984a14,F731WD_SingleChannel,43.69230769230769,11,0,0.8461538461538461,False
RFQ731-001418,2,CFG731_4ca309199387f8d5,F731WD_SingleChannel,43.69230769230769,11,0,0.8461538461538461,False
RFQ731-001418,3,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,43.69230769230769,11,0,0.8461538461538461,True
RFQ731-001418,4,CFG731_0be7d6198235486b,F731WD_SingleChannel,35.38461538461539,9,0,0.6923076923076923,False
RFQ731-001418,5,CFG731_400b0d973c930668,F731WD_SingleChannel,35.38461538461539,9,0,0.6923076923076923,False
RFQ731-001418,6,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,33.53846153846154,10,1,0.7692307692307693,False
RFQ731-001418,7,CFG731_9a761e6bfde35917,F731WD_SingleChannel,33.53846153846154,10,1,0.7692307692307693,False
RFQ731-001418,8,CFG731_e98d2be876599c40,F731WD_SingleChannel,33.53846153846154,10,1,0.7692307692307693,False
RFQ731-001418,9,CFG731_6357400dd5c2804a,F731WD_SingleChannel,25.23076923076923,8,1,0.6153846153846154,False
RFQ731-001418,10,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,25.23076923076923,8,1,0.6153846153846154,False
RFQ731-001419,1,CFG731_14299a2a74e42d7f,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,2,CFG731_260c36430f7c2d03,x731,35.833333333333336,11,1,0.9166666666666666,True
RFQ731-001419,3,CFG731_5ea309f998205da7,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,4,CFG731_c41fd04f9eea78e7,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,5,CFG731_a633b8dd2d541170,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,6,CFG731_4db630d9810b0f27,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,7,CFG731_8d2d91c46ccfb471,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,8,CFG731_48772fd385d8dcd5,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,9,CFG731_40f5d9ccf1b30166,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001419,10,CFG731_16bd4e059b8168a9,x731,35.833333333333336,11,1,0.9166666666666666,False
RFQ731-001420,1,CFG731_516629085c122a4e,x731,58.77777777777778,16,1,0.8888888888888888,False
RFQ731-001420,2,CFG731_b4987f1c95e91d0d,x731,58.77777777777778,16,1,0.8888888888888888,False
RFQ731-001420,3,CFG731_219ac3d01befd6d1,x731,57.77777777777778,16,1,0.8888888888888888,False
RFQ731-001420,4,CFG731_da02526d254e2e35,x731,57.77777777777778,16,1,0.8888888888888888,False
RFQ731-001420,5,CFG731_fe9a409c6b2ba9cc,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001420,6,CFG731_c7c53fc5541f1dc1,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001420,7,CFG731_440f9c9b032b7d0a,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001420,8,CFG731_8d9f29ebcd8f04bd,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001420,9,CFG731_27481a3518f630c6,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001420,10,CFG731_5718ef9495972b30,x731,54.666666666666664,15,1,0.8333333333333334,False
RFQ731-001421,1,CFG731_8b18ac1c34209d63,G731ST-HT,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001421,2,CFG731_80619ff0be976225,G731ST-HT,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001421,3,CFG731_ef8d68b6d278bfec,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,4,CFG731_7b2f69a7ca55041b,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,5,CFG731_d44e54f35ee15977,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,6,CFG731_f9cbe189d57c95a1,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,7,CFG731_f2765a45b3166d3a,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,8,CFG731_708466e4f37148f0,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,9,CFG731_2c93609b74717303,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001421,10,CFG731_617247356a7014fb,G731ST-HT,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001422,1,CFG731_5bfe9492c76587ec,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,2,CFG731_b43582909c828d95,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,3,CFG731_b97ce0f180acf155,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,4,CFG731_4189e4dbecbffadb,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,5,CFG731_2aca30183aab25a9,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,6,CFG731_452fb8d2c450816e,G731CA,38.69230769230769,11,1,0.8461538461538461,True
RFQ731-001422,7,CFG731_edf13ed38a4b54de,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,8,CFG731_d3d0547b464f691d,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,9,CFG731_9cc92f888af32c8a,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001422,10,CFG731_faff6da73df00950,G731CA,38.69230769230769,11,1,0.8461538461538461,False
RFQ731-001423,1,CFG731_11c93eca01984a14,F731WD_SingleChannel,41.5,12,1,0.75,False
RFQ731-001423,2,CFG731_4ca309199387f8d5,F731WD_SingleChannel,41.5,12,1,0.75,False
RFQ731-001423,3,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,41.5,12,1,0.75,True
RFQ731-001423,4,CFG731_0be7d6198235486b,F731WD_SingleChannel,39.25,10,0,0.625,False
RFQ731-001423,5,CFG731_400b0d973c930668,F731WD_SingleChannel,39.25,10,0,0.625,False
RFQ731-001423,6,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,31.375,11,2,0.6875,False
RFQ731-001423,7,CFG731_9a761e6bfde35917,F731WD_SingleChannel,31.375,11,2,0.6875,False
RFQ731-001423,8,CFG731_e98d2be876599c40,F731WD_SingleChannel,31.375,11,2,0.6875,False
RFQ731-001423,9,CFG731_6357400dd5c2804a,F731WD_SingleChannel,29.125,9,1,0.5625,False
RFQ731-001423,10,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,29.125,9,1,0.5625,False
RFQ731-001424,1,CFG731_b1693ef6b18686ac,x731,58.0,15,0,1.0,False
RFQ731-001424,2,CFG731_a4b44df449e9d78d,x731,58.0,15,0,1.0,False
RFQ731-001424,3,CFG731_a4339f07d181d686,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001424,4,CFG731_aa082226d44cd876,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001424,5,CFG731_32dadb8e9fd49d04,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001424,6,CFG731_e1a359096a360a7b,x731,51.733333333333334,13,0,0.8666666666666667,False
RFQ731-001424,7,CFG731_9fcbfc87f6f15988,x731,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001424,8,CFG731_7243fbc5a97c88cb,x731,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001424,9,CFG731_844c64c49c2e5514,x731,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001424,10,CFG731_efa8c18fb6c75fe9,x731,50.733333333333334,13,0,0.8666666666666667,False
RFQ731-001425,1,CFG731_05cf1a0209b4f9a8,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,2,CFG731_b4f65e97f91c3587,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,3,CFG731_60f3aae8ede70fe0,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,4,CFG731_e80085d86d0bbfa9,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,5,CFG731_b86fda83f997f894,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,6,CFG731_447ecefb64ae83c3,x731,55.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,7,CFG731_6b36d25fda044bf5,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,8,CFG731_962b6fcde3072947,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,9,CFG731_30afbdc3788648cc,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001425,10,CFG731_f87794e7a98d0b11,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,1,CFG731_1f978c234895178c,x731,58.0,15,0,1.0,False
RFQ731-001426,2,CFG731_007c0829be0a9482,x731,58.0,15,0,1.0,True
RFQ731-001426,3,CFG731_f87794e7a98d0b11,x731,58.0,15,0,1.0,False
RFQ731-001426,4,CFG731_aef6446574fba0ea,x731,58.0,15,0,1.0,False
RFQ731-001426,5,CFG731_620cb319c2b7c332,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,6,CFG731_962b6fcde3072947,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,7,CFG731_6f04889a74b0dabc,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,8,CFG731_2fec34c8938ed8c5,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,9,CFG731_a48cbb33873bda1b,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001426,10,CFG731_dca3d8725270dd93,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-001427,1,CFG731_4e7f75dd9496e7b1,x731,47.75,14,1,0.875,False
RFQ731-001427,2,CFG731_36d7686aca1200ae,x731,47.75,14,1,0.875,False
RFQ731-001427,3,CFG731_5aad423ad5989441,x731,47.75,14,1,0.875,True
RFQ731-001427,4,CFG731_9228cc48e333917c,x731,47.75,14,1,0.875,False
RFQ731-001427,5,CFG731_258498329a834b05,x731,47.75,14,1,0.875,False
RFQ731-001427,6,CFG731_496bd7a964d6cd85,x731,47.75,14,1,0.875,False
RFQ731-001427,7,CFG731_e049618b920d59b6,x731,47.75,14,1,0.875,False
RFQ731-001427,8,CFG731_0fbee36816b7af98,x731,47.75,14,1,0.875,False
RFQ731-001427,9,CFG731_8f470181ad32eeae,x731,47.75,14,1,0.875,False
RFQ731-001427,10,CFG731_5e61ce3b60d15e11,x731,47.75,14,1,0.875,False
RFQ731-001428,1,CFG731_1f31b1bf8dc9e962,x731,57.0,15,0,1.0,True
RFQ731-001428,2,CFG731_14269a1a57ac4cbc,x731,57.0,15,0,1.0,False
RFQ731-001428,3,CFG731_d40b624cb7b84a81,x731,57.0,15,0,1.0,False
RFQ731-001428,4,CFG731_96c2ea74f0083869,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,5,CFG731_791a0e440e2e9e12,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,6,CFG731_fcac286b50f37c22,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,7,CFG731_5e037d5a44e366b4,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,8,CFG731_9b78d433d00f1965,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,9,CFG731_5869cd9805e6c1ca,x731,52.86666666666667,14,0,0.9333333333333333,False
RFQ731-001428,10,CFG731_20e62aeb01c953da,x731,52.86666666666667,14,0,0.9333333333333333,False
RFQ731-001429,1,CFG731_bbffb73f3dff6787,G731ST-HT,43.84615384615385,12,1,0.9230769230769231,False
RFQ731-001429,2,CFG731_b3ed2928d6d65710,G731ST-HT,43.84615384615385,12,1,0.9230769230769231,False
RFQ731-001429,3,CFG731_9681c4eec01b7fad,G731ST-HT,43.84615384615385,12,1,0.9230769230769231,False
