rfq_id,mode,rank,canonical_configuration_id,package_context,score,positive_score,negative_score,matched_requirements
RFQ731-000326,V8_EXTRACTED,10,CFG731_069a81a9f63b5afa,G731ST-LT,29.373279005274867,33.01304428329154,3.6397652780166756,12
RFQ731-000327,V8_EXTRACTED,1,CFG731_75466cb810218a66,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,2,CFG731_917c1c364980ae35,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,3,CFG731_a59cc7e57b856164,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,4,CFG731_24648603ca730481,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,5,CFG731_4db630d9810b0f27,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,6,CFG731_daff07a8bdec497b,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,7,CFG731_31b475abe3d16a99,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,8,CFG731_5feb84333ab424ba,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,9,CFG731_608c0251ef380592,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000327,V8_EXTRACTED,10,CFG731_ef6e203c92a71c88,x731,22.67488648601281,30.8718638690806,8.196977383067791,11
RFQ731-000328,V8_EXTRACTED,1,CFG731_6b5f6983490bc595,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,2,CFG731_5e57a3f6d3b745b8,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,3,CFG731_7962ce0b7d875608,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,4,CFG731_5e61ce3b60d15e11,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,5,CFG731_cccd499c66b31e99,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,6,CFG731_6e791fbe7ba5db5e,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,7,CFG731_a20b10157efccecb,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,8,CFG731_7bb5689e4b06bfe5,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,9,CFG731_23a1ed9427c6dc1f,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000328,V8_EXTRACTED,10,CFG731_2be17a56b0589fd1,x731,18.73032692877659,30.59782108720922,11.867494158432628,12
RFQ731-000329,V8_EXTRACTED,1,CFG731_9fcbeaf9d5010d3a,x731,35.51351298120396,35.51351298120396,0.0,13
RFQ731-000329,V8_EXTRACTED,2,CFG731_337790e6bbcf15f4,x731,35.51351298120396,35.51351298120396,0.0,13
RFQ731-000329,V8_EXTRACTED,3,CFG731_57b3b3a6958ee330,x731,35.51351298120396,35.51351298120396,0.0,13
RFQ731-000329,V8_EXTRACTED,4,CFG731_62d0f0f6bab9bdcb,x731,35.51351298120396,35.51351298120396,0.0,13
RFQ731-000329,V8_EXTRACTED,5,CFG731_4340f11ba9a46e42,x731,31.75278522332733,33.84207842214768,2.089293198820349,12
RFQ731-000329,V8_EXTRACTED,6,CFG731_6be2d8f04f4b5682,x731,31.75278522332733,33.84207842214768,2.089293198820349,12
RFQ731-000329,V8_EXTRACTED,7,CFG731_9e1cb28372f6bf0e,x731,31.75278522332733,33.84207842214768,2.089293198820349,12
RFQ731-000329,V8_EXTRACTED,8,CFG731_809af1b5bbfb38fb,x731,31.75278522332733,33.84207842214768,2.089293198820349,12
RFQ731-000329,V8_EXTRACTED,9,CFG731_34e092c266a308aa,x731,31.329031705878975,33.65374352550396,2.324711819624992,12
RFQ731-000329,V8_EXTRACTED,10,CFG731_4a74cf409767dc05,x731,31.329031705878975,33.65374352550396,2.324711819624992,12
RFQ731-000330,V8_EXTRACTED,1,CFG731_8b18ac1c34209d63,G731ST-HT,38.6545857400015,40.70813785679225,2.0535521167907524,14
RFQ731-000330,V8_EXTRACTED,2,CFG731_80619ff0be976225,G731ST-HT,38.6545857400015,40.70813785679225,2.0535521167907524,14
RFQ731-000330,V8_EXTRACTED,3,CFG731_ef8d68b6d278bfec,G731ST-HT,33.8094057346133,38.55472452106416,4.745318786450866,13
RFQ731-000330,V8_EXTRACTED,4,CFG731_f9cbe189d57c95a1,G731ST-HT,33.8094057346133,38.55472452106416,4.745318786450866,13
RFQ731-000330,V8_EXTRACTED,5,CFG731_d44e54f35ee15977,G731ST-HT,33.209116219765306,38.28792918113172,5.078812961366422,13
RFQ731-000330,V8_EXTRACTED,6,CFG731_708466e4f37148f0,G731ST-HT,33.209116219765306,38.28792918113172,5.078812961366422,13
RFQ731-000330,V8_EXTRACTED,7,CFG731_7b2f69a7ca55041b,G731ST-HT,30.597675802861993,37.12728899584136,6.529613192979371,13
RFQ731-000330,V8_EXTRACTED,8,CFG731_f2765a45b3166d3a,G731ST-HT,30.597675802861993,37.12728899584136,6.529613192979371,13
RFQ731-000330,V8_EXTRACTED,9,CFG731_2c93609b74717303,G731ST-HT,30.597675802861993,37.12728899584136,6.529613192979371,13
RFQ731-000330,V8_EXTRACTED,10,CFG731_617247356a7014fb,G731ST-HT,30.597675802861993,37.12728899584136,6.529613192979371,13
RFQ731-000331,V8_EXTRACTED,1,CFG731_f2f3c932d1048d8d,x731,25.93202300853587,37.976643342098,12.044620333562133,14
RFQ731-000331,V8_EXTRACTED,2,CFG731_4db630d9810b0f27,x731,25.93202300853587,37.976643342098,12.044620333562133,14
RFQ731-000331,V8_EXTRACTED,3,CFG731_de1ec1b96e1e485e,x731,25.93202300853587,37.976643342098,12.044620333562133,14
RFQ731-000331,V8_EXTRACTED,4,CFG731_8d2c10e2688ee31d,x731,25.93202300853587,37.976643342098,12.044620333562133,14
RFQ731-000331,V8_EXTRACTED,5,CFG731_3823a7587dcc8acd,x731,23.0166926857994,36.680940976437334,13.664248290637952,14
RFQ731-000331,V8_EXTRACTED,6,CFG731_228013cfd0470f7a,x731,23.0166926857994,36.680940976437334,13.664248290637952,14
RFQ731-000331,V8_EXTRACTED,7,CFG731_7c358bf1aa4ea94e,x731,23.0166926857994,36.680940976437334,13.664248290637952,14
RFQ731-000331,V8_EXTRACTED,8,CFG731_ef2da8cd513b19be,x731,22.26636501357148,36.34746201100272,14.081096997431239,13
RFQ731-000331,V8_EXTRACTED,9,CFG731_de67d4c164ed05bc,x731,22.26636501357148,36.34746201100272,14.081096997431239,13
RFQ731-000331,V8_EXTRACTED,10,CFG731_c887ba58c35036a9,x731,22.26636501357148,36.34746201100272,14.081096997431239,13
RFQ731-000332,V8_EXTRACTED,1,CFG731_1d78950cabc90332,x731,41.34403107247228,41.34403107247228,0.0,15
RFQ731-000332,V8_EXTRACTED,2,CFG731_c887ba58c35036a9,x731,41.34403107247228,41.34403107247228,0.0,15
RFQ731-000332,V8_EXTRACTED,3,CFG731_a59cc7e57b856164,x731,37.28473202300748,39.539898161599034,2.2551661385915582,14
RFQ731-000332,V8_EXTRACTED,4,CFG731_5feb84333ab424ba,x731,37.28473202300748,39.539898161599034,2.2551661385915582,14
RFQ731-000332,V8_EXTRACTED,5,CFG731_d2078c5ad988b49d,x731,35.94564660318056,38.9447490861204,2.999102482939842,14
RFQ731-000332,V8_EXTRACTED,6,CFG731_de67d4c164ed05bc,x731,34.81131207773016,38.44060040814245,3.62928833041229,14
RFQ731-000332,V8_EXTRACTED,7,CFG731_bfee42801e80594e,x731,34.81131207773016,38.44060040814245,3.62928833041229,14
RFQ731-000332,V8_EXTRACTED,8,CFG731_31b475abe3d16a99,x731,34.54175425942187,38.32079693333877,3.7790426739168947,14
RFQ731-000332,V8_EXTRACTED,9,CFG731_8d2c10e2688ee31d,x731,34.54175425942187,38.32079693333877,3.7790426739168947,14
RFQ731-000332,V8_EXTRACTED,10,CFG731_608c0251ef380592,x731,32.48547762818724,37.40689620834559,4.921418580158355,14
RFQ731-000333,V8_EXTRACTED,1,CFG731_9fcbeaf9d5010d3a,x731,40.6543884378247,40.6543884378247,0.0,15
RFQ731-000333,V8_EXTRACTED,2,CFG731_62d0f0f6bab9bdcb,x731,40.6543884378247,40.6543884378247,0.0,15
RFQ731-000333,V8_EXTRACTED,3,CFG731_2322a268d0a898f9,x731,36.7745739086752,38.93002642486937,2.155452516194164,14
RFQ731-000333,V8_EXTRACTED,4,CFG731_4c78b52d0d6ffd12,x731,36.7745739086752,38.93002642486937,2.155452516194164,14
RFQ731-000333,V8_EXTRACTED,5,CFG731_4340f11ba9a46e42,x731,36.25158520909108,38.69758700283198,2.4460017937408964,14
RFQ731-000333,V8_EXTRACTED,6,CFG731_9e1cb28372f6bf0e,x731,36.25158520909108,38.69758700283198,2.4460017937408964,14
RFQ731-000333,V8_EXTRACTED,7,CFG731_34e092c266a308aa,x731,35.353103038342034,38.29826159361018,2.945158555268149,14
RFQ731-000333,V8_EXTRACTED,8,CFG731_4a74cf409767dc05,x731,35.353103038342034,38.29826159361018,2.945158555268149,14
RFQ731-000333,V8_EXTRACTED,9,CFG731_337790e6bbcf15f4,x731,33.614820555559476,37.52569160126238,3.9108710457028972,14
RFQ731-000333,V8_EXTRACTED,10,CFG731_57b3b3a6958ee330,x731,33.614820555559476,37.52569160126238,3.9108710457028972,14
RFQ731-000334,V8_EXTRACTED,1,CFG731_8c50542218db5cb0,x731,26.409387514732984,38.45400784829511,12.044620333562133,13
RFQ731-000334,V8_EXTRACTED,2,CFG731_3662a471d9ce3167,x731,26.409387514732984,38.45400784829511,12.044620333562133,13
RFQ731-000334,V8_EXTRACTED,3,CFG731_a20b10157efccecb,x731,23.49405719199651,37.15830548263446,13.664248290637952,13
RFQ731-000334,V8_EXTRACTED,4,CFG731_2be17a56b0589fd1,x731,23.49405719199651,37.15830548263446,13.664248290637952,13
RFQ731-000334,V8_EXTRACTED,5,CFG731_c108b657efc147c3,x731,23.49405719199651,37.15830548263446,13.664248290637952,13
RFQ731-000334,V8_EXTRACTED,6,CFG731_1e04c9611da5e298,x731,23.49405719199651,37.15830548263446,13.664248290637952,13
RFQ731-000334,V8_EXTRACTED,7,CFG731_cfd76bae1adb5727,x731,23.49405719199651,37.15830548263446,13.664248290637952,13
RFQ731-000334,V8_EXTRACTED,8,CFG731_b4987f1c95e91d0d,x731,21.46491016530294,36.25646235965954,14.791552194356603,12
RFQ731-000334,V8_EXTRACTED,9,CFG731_693e4f56d8944ca7,x731,20.963917994496775,36.03379917263458,15.069881178137802,12
RFQ731-000334,V8_EXTRACTED,10,CFG731_15f034f7c265528f,x731,20.963917994496775,36.03379917263458,15.069881178137802,12
RFQ731-000335,V8_EXTRACTED,1,CFG731_49cd4cbef1081333,G731ST-LT,37.51984668905734,38.82046874322295,1.300622054165614,14
RFQ731-000335,V8_EXTRACTED,2,CFG731_7f5bfa7b21e81359,G731ST-LT,37.51984668905734,38.82046874322295,1.300622054165614,14
RFQ731-000335,V8_EXTRACTED,3,CFG731_5be9d749d8317fd3,G731ST-LT,33.11704346032372,36.863667308230234,3.7466238479065104,13
RFQ731-000335,V8_EXTRACTED,4,CFG731_2469d1b04bd775f6,G731ST-LT,33.11704346032372,36.863667308230234,3.7466238479065104,13
RFQ731-000335,V8_EXTRACTED,5,CFG731_0e146b48e4ed8b98,G731ST-LT,31.963281107322665,36.350884040229765,4.3876029329071,13
RFQ731-000335,V8_EXTRACTED,6,CFG731_26554ff79bcf8a3f,G731ST-LT,31.963281107322665,36.350884040229765,4.3876029329071,13
RFQ731-000335,V8_EXTRACTED,7,CFG731_e03b41992c837b34,G731ST-LT,28.66129324477229,34.88333387909627,6.222040634323969,13
RFQ731-000335,V8_EXTRACTED,8,CFG731_996314000fcfec4b,G731ST-LT,28.66129324477229,34.88333387909627,6.222040634323969,13
RFQ731-000335,V8_EXTRACTED,9,CFG731_c050936f4a70e2a0,G731ST-LT,28.549200657076444,34.83351495123144,6.284314294154996,13
RFQ731-000335,V8_EXTRACTED,10,CFG731_87d8ba5b87cf0a3f,G731ST-LT,28.549200657076444,34.83351495123144,6.284314294154996,13
RFQ731-000336,V8_EXTRACTED,1,CFG731_49cd4cbef1081333,G731ST-LT,32.158642042814705,37.65403252814724,5.495390485332535,13
RFQ731-000336,V8_EXTRACTED,2,CFG731_0e146b48e4ed8b98,G731ST-LT,32.158642042814705,37.65403252814724,5.495390485332535,13
RFQ731-000336,V8_EXTRACTED,3,CFG731_26554ff79bcf8a3f,G731ST-LT,32.158642042814705,37.65403252814724,5.495390485332535,13
RFQ731-000336,V8_EXTRACTED,4,CFG731_7f5bfa7b21e81359,G731ST-LT,32.158642042814705,37.65403252814724,5.495390485332535,13
RFQ731-000336,V8_EXTRACTED,5,CFG731_e03b41992c837b34,G731ST-LT,29.95187002969932,36.673244966762624,6.721374937063303,13
RFQ731-000336,V8_EXTRACTED,6,CFG731_455da2f832a6b66d,G731ST-LT,29.95187002969932,36.673244966762624,6.721374937063303,13
RFQ731-000336,V8_EXTRACTED,7,CFG731_996314000fcfec4b,G731ST-LT,29.95187002969932,36.673244966762624,6.721374937063303,13
RFQ731-000336,V8_EXTRACTED,8,CFG731_4c72f78c1186e8f7,G731ST-LT,29.95187002969932,36.673244966762624,6.721374937063303,13
RFQ731-000336,V8_EXTRACTED,9,CFG731_cc03e3852895ae99,G731ST-LT,26.849379325812407,35.29436020947955,8.444980883667144,12
RFQ731-000336,V8_EXTRACTED,10,CFG731_5be9d749d8317fd3,G731ST-LT,26.849379325812407,35.29436020947955,8.444980883667144,12
RFQ731-000337,V8_EXTRACTED,1,CFG731_186348c5f967a6f7,x731,33.12868208306087,38.002733093770495,4.874051010709616,14
RFQ731-000337,V8_EXTRACTED,2,CFG731_97796c9ac2811c94,x731,33.12868208306087,38.002733093770495,4.874051010709616,14
RFQ731-000337,V8_EXTRACTED,3,CFG731_70b38ab75d3ca724,x731,31.21720356589734,37.15318708614225,5.93598352024491,14
RFQ731-000337,V8_EXTRACTED,4,CFG731_32b1041fd68aac23,x731,31.21720356589734,37.15318708614225,5.93598352024491,14
RFQ731-000337,V8_EXTRACTED,5,CFG731_7e8127b22098c853,x731,31.21720356589734,37.15318708614225,5.93598352024491,14
RFQ731-000337,V8_EXTRACTED,6,CFG731_35252ee33f546158,x731,31.21720356589734,37.15318708614225,5.93598352024491,14
RFQ731-000337,V8_EXTRACTED,7,CFG731_f287b32480efae51,x731,29.069383033596065,36.198600182897245,7.129217149301175,13
RFQ731-000337,V8_EXTRACTED,8,CFG731_cd4f211fbf872f2e,x731,29.069383033596065,36.198600182897245,7.129217149301175,13
RFQ731-000337,V8_EXTRACTED,9,CFG731_a7dc06adf945eba3,x731,28.859525125814212,36.10533000166087,7.245804875846645,13
RFQ731-000337,V8_EXTRACTED,10,CFG731_198fe6b7784b4656,x731,28.859525125814212,36.10533000166087,7.245804875846645,13
RFQ731-000338,V8_EXTRACTED,1,CFG731_fb16e30f5bbb87f2,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,2,CFG731_3dd4cfcf6ee98460,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,3,CFG731_214b769209164299,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,4,CFG731_31c4aded40f9387f,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,5,CFG731_31b475abe3d16a99,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,6,CFG731_815c45454a3f88bd,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,7,CFG731_1d78950cabc90332,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,8,CFG731_d2078c5ad988b49d,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,9,CFG731_c887ba58c35036a9,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000338,V8_EXTRACTED,10,CFG731_8d2c10e2688ee31d,x731,15.656437872650086,30.290990404995807,14.634552532345722,11
RFQ731-000339,V8_EXTRACTED,1,CFG731_5cfa203ca7029f1c,x731,35.0512511147767,35.0512511147767,0.0,14
RFQ731-000339,V8_EXTRACTED,2,CFG731_59f86789e43d86f1,x731,35.0512511147767,35.0512511147767,0.0,14
RFQ731-000339,V8_EXTRACTED,3,CFG731_f4856d563cc31f77,x731,30.86676983945171,33.19148165907671,2.324711819624992,13
RFQ731-000339,V8_EXTRACTED,4,CFG731_e08dfad4737be3d9,x731,30.647000249746792,33.09380628587452,2.4468060361277253,13
RFQ731-000339,V8_EXTRACTED,5,CFG731_d27f5f5f307014a8,x731,30.647000249746792,33.09380628587452,2.4468060361277253,13
RFQ731-000339,V8_EXTRACTED,6,CFG731_1c5301147dd0cfb1,x731,30.647000249746792,33.09380628587452,2.4468060361277253,13
RFQ731-000339,V8_EXTRACTED,7,CFG731_f2afd0b311942daf,x731,30.535495902873503,33.04424879837528,2.508752895501774,13
RFQ731-000339,V8_EXTRACTED,8,CFG731_3c85eeb43bc9e42a,x731,30.535495902873503,33.04424879837528,2.508752895501774,13
RFQ731-000339,V8_EXTRACTED,9,CFG731_20e62aeb01c953da,x731,30.10677376534665,32.85370562614112,2.7469318607944704,13
RFQ731-000339,V8_EXTRACTED,10,CFG731_c39096767a7ae083,x731,30.10677376534665,32.85370562614112,2.7469318607944704,13
RFQ731-000340,V8_EXTRACTED,1,CFG731_5cfa203ca7029f1c,x731,35.32616017171798,35.32616017171798,0.0,14
RFQ731-000340,V8_EXTRACTED,2,CFG731_59f86789e43d86f1,x731,35.32616017171798,35.32616017171798,0.0,14
RFQ731-000340,V8_EXTRACTED,3,CFG731_f2afd0b311942daf,x731,30.92335694298436,33.36935873672526,2.4460017937408964,13
RFQ731-000340,V8_EXTRACTED,4,CFG731_3c85eeb43bc9e42a,x731,30.92335694298436,33.36935873672526,2.4460017937408964,13
RFQ731-000340,V8_EXTRACTED,5,CFG731_4458dc2930ba5c51,x731,30.617104626533827,33.233246596080576,2.6161419695467476,13
RFQ731-000340,V8_EXTRACTED,6,CFG731_4a6afa34ded1f013,x731,30.617104626533827,33.233246596080576,2.6161419695467476,13
RFQ731-000340,V8_EXTRACTED,7,CFG731_038a2660d5cee54f,x731,30.544683782346286,33.20105955421945,2.656375771873161,13
RFQ731-000340,V8_EXTRACTED,8,CFG731_e08dfad4737be3d9,x731,30.397544380169215,33.13566426436297,2.738119884193755,13
RFQ731-000340,V8_EXTRACTED,9,CFG731_d27f5f5f307014a8,x731,30.397544380169215,33.13566426436297,2.738119884193755,13
RFQ731-000340,V8_EXTRACTED,10,CFG731_1c5301147dd0cfb1,x731,30.397544380169215,33.13566426436297,2.738119884193755,13
RFQ731-000341,V8_EXTRACTED,1,CFG731_2692d4e8945eb6ee,x731,32.16436502716907,38.601940176447,6.437575149277931,14
RFQ731-000341,V8_EXTRACTED,2,CFG731_3662a471d9ce3167,x731,32.16436502716907,38.601940176447,6.437575149277931,14
RFQ731-000341,V8_EXTRACTED,3,CFG731_c32e1d5ad1662baf,x731,32.16436502716907,38.601940176447,6.437575149277931,14
RFQ731-000341,V8_EXTRACTED,4,CFG731_6acfd9f3fc3ebf52,x731,32.16436502716907,38.601940176447,6.437575149277931,14
RFQ731-000341,V8_EXTRACTED,5,CFG731_45106eaed87837a4,x731,29.95759301405369,37.621152615062385,7.6635596010087,14
RFQ731-000341,V8_EXTRACTED,6,CFG731_8c50542218db5cb0,x731,27.760114162139168,36.644495347544826,8.884381185405656,13
RFQ731-000341,V8_EXTRACTED,7,CFG731_f7e6eb169c92689f,x731,27.760114162139168,36.644495347544826,8.884381185405656,13
RFQ731-000341,V8_EXTRACTED,8,CFG731_15f034f7c265528f,x731,27.760114162139168,36.644495347544826,8.884381185405656,13
RFQ731-000341,V8_EXTRACTED,9,CFG731_fc0b29ae617f0a6b,x731,27.760114162139168,36.644495347544826,8.884381185405656,13
RFQ731-000341,V8_EXTRACTED,10,CFG731_440f9c9b032b7d0a,x731,27.21988767773903,36.404394687811426,9.184507010072402,13
RFQ731-000342,V8_EXTRACTED,1,CFG731_fb1ab4b34e9c8a75,x731,39.042308908016906,42.889951858511246,3.8476429504943415,16
RFQ731-000342,V8_EXTRACTED,2,CFG731_32b1041fd68aac23,x731,36.12697858528042,41.59424949285058,5.46727090757016,16
RFQ731-000342,V8_EXTRACTED,3,CFG731_54b63f2628adfc32,x731,35.232279401396845,41.19660541112455,5.964326009727711,15
RFQ731-000342,V8_EXTRACTED,4,CFG731_d19bd87a4eba7364,x731,35.055308876105514,41.1179518443284,6.062642968222889,15
RFQ731-000342,V8_EXTRACTED,5,CFG731_5d42a8deb0fcb3d7,x731,34.055948324745714,40.6737915992796,6.617843274533894,15
RFQ731-000342,V8_EXTRACTED,6,CFG731_509cb555eca833a1,x731,33.48843093169131,40.421561646810986,6.933130715119667,15
RFQ731-000342,V8_EXTRACTED,7,CFG731_7e8127b22098c853,x731,32.31694907866036,39.900903045463885,7.58395396680353,15
RFQ731-000342,V8_EXTRACTED,8,CFG731_6e27958dc8215006,x731,32.13997855336903,39.82224947866775,7.682270925298708,15
RFQ731-000342,V8_EXTRACTED,9,CFG731_70b38ab75d3ca724,x731,31.140618002009223,39.378089233618944,8.237471231609714,15
RFQ731-000342,V8_EXTRACTED,10,CFG731_36c553adc9f5ebf3,x731,30.651058011075605,39.16050701542623,8.509449004350614,14
RFQ731-000343,V8_EXTRACTED,1,CFG731_9e4fccece4d272d3,x731,30.910550402842787,34.01714037406653,3.1065899712237344,13
RFQ731-000343,V8_EXTRACTED,2,CFG731_e8d4d37dfb814e2d,x731,30.910550402842787,34.01714037406653,3.1065899712237344,13
RFQ731-000343,V8_EXTRACTED,3,CFG731_962b6fcde3072947,x731,30.910550402842787,34.01714037406653,3.1065899712237344,13
RFQ731-000343,V8_EXTRACTED,4,CFG731_f87794e7a98d0b11,x731,30.910550402842787,34.01714037406653,3.1065899712237344,13
RFQ731-000343,V8_EXTRACTED,5,CFG731_aef6446574fba0ea,x731,30.910550402842787,34.01714037406653,3.1065899712237344,13
RFQ731-000343,V8_EXTRACTED,6,CFG731_76334feb0a15d8ad,x731,26.9235503709314,32.245140359883685,5.321589988952282,12
RFQ731-000343,V8_EXTRACTED,7,CFG731_2fec34c8938ed8c5,x731,26.394795190939593,32.0101380576651,5.615342866725508,12
RFQ731-000343,V8_EXTRACTED,8,CFG731_a48cbb33873bda1b,x731,26.394795190939593,32.0101380576651,5.615342866725508,12
RFQ731-000343,V8_EXTRACTED,9,CFG731_3450383be0000281,x731,26.394795190939593,32.0101380576651,5.615342866725508,12
RFQ731-000343,V8_EXTRACTED,10,CFG731_033fe1120fda8fbc,x731,26.394795190939593,32.0101380576651,5.615342866725508,12
RFQ731-000344,V8_EXTRACTED,1,CFG731_c7ca2f069d01e42d,G731CA,24.52070017348282,33.37910494388014,8.858404770397318,10
RFQ731-000344,V8_EXTRACTED,2,CFG731_0b2f7a45dffefd5b,G731CA,24.52070017348282,33.37910494388014,8.858404770397318,10
RFQ731-000344,V8_EXTRACTED,3,CFG731_dc8a3bad7d99b8ea,G731CA,24.52070017348282,33.37910494388014,8.858404770397318,10
RFQ731-000344,V8_EXTRACTED,4,CFG731_afa90db347a19822,G731CA,24.52070017348282,33.37910494388014,8.858404770397318,10
RFQ731-000344,V8_EXTRACTED,5,CFG731_1dfb5999b1debe3a,G731CA,24.52070017348282,33.37910494388014,8.858404770397318,10
RFQ731-000344,V8_EXTRACTED,6,CFG731_0738cd529389f266,G731CA,22.60922165631929,32.5295589362519,9.92033727993261,10
RFQ731-000344,V8_EXTRACTED,7,CFG731_55e37d2b9d20276c,G731CA,22.60922165631929,32.5295589362519,9.92033727993261,10
RFQ731-000344,V8_EXTRACTED,8,CFG731_48d7cdb31a45af93,G731CA,22.60922165631929,32.5295589362519,9.92033727993261,10
RFQ731-000344,V8_EXTRACTED,9,CFG731_c4b74e40f4a24125,G731CA,22.60922165631929,32.5295589362519,9.92033727993261,10
RFQ731-000344,V8_EXTRACTED,10,CFG731_3781457447e45e13,G731CA,22.60922165631929,32.5295589362519,9.92033727993261,10
RFQ731-000345,V8_EXTRACTED,1,CFG731_87d8ba5b87cf0a3f,G731ST-LT,28.622859977875557,37.45419516835928,8.831335190483724,13
RFQ731-000345,V8_EXTRACTED,2,CFG731_e1516ef53069d5e2,G731ST-LT,28.622859977875557,37.45419516835928,8.831335190483724,13
RFQ731-000345,V8_EXTRACTED,3,CFG731_a40ab19ad6671fbe,G731ST-LT,28.622859977875557,37.45419516835928,8.831335190483724,13
RFQ731-000345,V8_EXTRACTED,4,CFG731_098817d766a37bc2,G731ST-LT,28.622859977875557,37.45419516835928,8.831335190483724,13
RFQ731-000345,V8_EXTRACTED,5,CFG731_49cd4cbef1081333,G731ST-LT,26.908735673415606,36.692362144154856,9.78362647073925,13
RFQ731-000345,V8_EXTRACTED,6,CFG731_0e146b48e4ed8b98,G731ST-LT,26.908735673415606,36.692362144154856,9.78362647073925,13
RFQ731-000345,V8_EXTRACTED,7,CFG731_26554ff79bcf8a3f,G731ST-LT,26.908735673415606,36.692362144154856,9.78362647073925,13
RFQ731-000345,V8_EXTRACTED,8,CFG731_7f5bfa7b21e81359,G731ST-LT,26.908735673415606,36.692362144154856,9.78362647073925,13
RFQ731-000345,V8_EXTRACTED,9,CFG731_750dd83a06ba43cb,G731ST-LT,26.035565909593288,36.30428669356716,10.26872078397387,13
RFQ731-000345,V8_EXTRACTED,10,CFG731_b3d0283738532d82,G731ST-LT,26.035565909593288,36.30428669356716,10.26872078397387,13
RFQ731-000346,V8_EXTRACTED,1,CFG731_98ec9650b5463fd0,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,2,CFG731_ed85647cd384c17a,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,3,CFG731_adfd119b20585b0b,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,4,CFG731_0bb185f546403346,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,5,CFG731_6fae22c89116fc5e,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,6,CFG731_95a64c12c70f922a,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,7,CFG731_1bc9c4d47c7d0696,G731CA,39.387284840349984,39.387284840349984,0.0,11
RFQ731-000346,V8_EXTRACTED,8,CFG731_691a8f2ff165671d,G731CA,30.13409364063483,35.274755418254365,5.140661777619535,10
RFQ731-000346,V8_EXTRACTED,9,CFG731_d2a75fda6f761c1b,G731CA,30.13409364063483,35.274755418254365,5.140661777619535,10
RFQ731-000346,V8_EXTRACTED,10,CFG731_817824ee3a762453,G731CA,30.13409364063483,35.274755418254365,5.140661777619535,10
RFQ731-000347,V8_EXTRACTED,1,CFG731_cc9ac35e4d9a1854,G731ST-HT,37.80604716749272,37.80604716749272,0.0,13
RFQ731-000347,V8_EXTRACTED,2,CFG731_2a989bd6dba74d9f,G731ST-HT,37.80604716749272,37.80604716749272,0.0,13
