synthetic_id,package_context,nearest_real_distance,technical_novelty_score,exact_match_to_real,technical_novelty
SYN_731_001327,x731,1,0.05263157894736842,False,True
SYN_731_001328,x731,1,0.05263157894736842,False,True
SYN_731_001329,x731,1,0.05263157894736842,False,True
SYN_731_001330,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001331,x731,1,0.05263157894736842,False,True
SYN_731_001332,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001333,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001334,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001335,x731,1,0.05263157894736842,False,True
SYN_731_001336,x731,1,0.05263157894736842,False,True
SYN_731_001337,x731,1,0.05263157894736842,False,True
SYN_731_001338,x731,1,0.05263157894736842,False,True
SYN_731_001339,x731,1,0.05263157894736842,False,True
SYN_731_001340,x731,1,0.05263157894736842,False,True
SYN_731_001341,x731,2,0.10526315789473684,False,True
SYN_731_001342,x731,3,0.15789473684210525,False,True
SYN_731_001343,x731,2,0.10526315789473684,False,True
SYN_731_001344,x731,1,0.05263157894736842,False,True
SYN_731_001345,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001346,x731,1,0.05263157894736842,False,True
SYN_731_001347,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001348,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001349,x731,3,0.15789473684210525,False,True
SYN_731_001350,x731,1,0.05263157894736842,False,True
SYN_731_001351,x731,1,0.05263157894736842,False,True
SYN_731_001352,x731,1,0.05263157894736842,False,True
SYN_731_001353,F731WD_SingleChannel,1,0.05263157894736842,False,True
SYN_731_001354,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001355,x731,1,0.05263157894736842,False,True
SYN_731_001356,x731,2,0.10526315789473684,False,True
SYN_731_001357,x731,1,0.05263157894736842,False,True
SYN_731_001358,x731,1,0.05263157894736842,False,True
SYN_731_001359,x731,1,0.05263157894736842,False,True
SYN_731_001360,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001361,x731,1,0.05263157894736842,False,True
SYN_731_001362,x731,2,0.10526315789473684,False,True
SYN_731_001363,x731,1,0.05263157894736842,False,True
SYN_731_001364,x731,1,0.05263157894736842,False,True
SYN_731_001365,x731,1,0.05263157894736842,False,True
SYN_731_001366,x731,1,0.05263157894736842,False,True
SYN_731_001367,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001368,x731,1,0.05263157894736842,False,True
SYN_731_001369,x731,1,0.05263157894736842,False,True
SYN_731_001370,x731,1,0.05263157894736842,False,True
SYN_731_001371,x731,1,0.05263157894736842,False,True
SYN_731_001372,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001373,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001374,x731,1,0.05263157894736842,False,True
SYN_731_001375,x731,1,0.05263157894736842,False,True
SYN_731_001376,x731,2,0.10526315789473684,False,True
SYN_731_001377,x731,2,0.10526315789473684,False,True
SYN_731_001378,x731,2,0.10526315789473684,False,True
SYN_731_001379,x731,1,0.05263157894736842,False,True
SYN_731_001380,x731,1,0.05263157894736842,False,True
SYN_731_001381,x731,2,0.10526315789473684,False,True
SYN_731_001382,x731,2,0.10526315789473684,False,True
SYN_731_001383,x731,1,0.05263157894736842,False,True
SYN_731_001384,x731,2,0.10526315789473684,False,True
SYN_731_001385,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001386,x731,1,0.05263157894736842,False,True
SYN_731_001387,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001388,x731,1,0.05263157894736842,False,True
SYN_731_001389,x731,1,0.05263157894736842,False,True
SYN_731_001390,x731,3,0.15789473684210525,False,True
SYN_731_001391,x731,2,0.10526315789473684,False,True
SYN_731_001392,x731,1,0.05263157894736842,False,True
SYN_731_001393,x731,1,0.05263157894736842,False,True
SYN_731_001394,x731,1,0.05263157894736842,False,True
SYN_731_001395,x731,1,0.05263157894736842,False,True
SYN_731_001396,x731,2,0.10526315789473684,False,True
SYN_731_001397,x731,2,0.10526315789473684,False,True
SYN_731_001398,x731,1,0.05263157894736842,False,True
SYN_731_001399,x731,2,0.10526315789473684,False,True
SYN_731_001400,x731,1,0.05263157894736842,False,True
SYN_731_001401,x731,1,0.05263157894736842,False,True
SYN_731_001402,x731,1,0.05263157894736842,False,True
SYN_731_001403,x731,1,0.05263157894736842,False,True
SYN_731_001404,x731,1,0.05263157894736842,False,True
SYN_731_001405,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001406,x731,1,0.05263157894736842,False,True
SYN_731_001407,x731,1,0.05263157894736842,False,True
SYN_731_001408,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001409,x731,1,0.05263157894736842,False,True
SYN_731_001410,x731,1,0.05263157894736842,False,True
SYN_731_001411,x731,1,0.05263157894736842,False,True
SYN_731_001412,x731,2,0.10526315789473684,False,True
SYN_731_001413,x731,1,0.05263157894736842,False,True
SYN_731_001414,x731,1,0.05263157894736842,False,True
SYN_731_001415,x731,1,0.05263157894736842,False,True
SYN_731_001416,x731,1,0.05263157894736842,False,True
SYN_731_001417,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001418,x731,1,0.05263157894736842,False,True
SYN_731_001419,x731,1,0.05263157894736842,False,True
SYN_731_001420,x731,1,0.05263157894736842,False,True
SYN_731_001421,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001422,x731,1,0.05263157894736842,False,True
SYN_731_001423,x731,1,0.05263157894736842,False,True
SYN_731_001424,x731,1,0.05263157894736842,False,True
SYN_731_001425,x731,1,0.05263157894736842,False,True
SYN_731_001426,x731,1,0.05263157894736842,False,True
SYN_731_001427,x731,1,0.05263157894736842,False,True
SYN_731_001428,x731,3,0.15789473684210525,False,True
SYN_731_001429,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001430,x731,1,0.05263157894736842,False,True
SYN_731_001431,x731,0,0.0,True,False
SYN_731_001432,x731,2,0.10526315789473684,False,True
SYN_731_001433,x731,1,0.05263157894736842,False,True
SYN_731_001434,x731,1,0.05263157894736842,False,True
SYN_731_001435,x731,1,0.05263157894736842,True,False
SYN_731_001436,x731,2,0.10526315789473684,False,True
SYN_731_001437,x731,1,0.05263157894736842,False,True
SYN_731_001438,F731PW,0,0.0,True,False
SYN_731_001439,x731,1,0.05263157894736842,False,True
SYN_731_001440,x731,1,0.05263157894736842,False,True
SYN_731_001441,x731,3,0.15789473684210525,False,True
SYN_731_001442,x731,1,0.05263157894736842,False,True
SYN_731_001443,x731,1,0.05263157894736842,False,True
SYN_731_001444,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001445,F731PW,1,0.05263157894736842,False,True
SYN_731_001446,x731,1,0.05263157894736842,False,True
SYN_731_001447,x731,1,0.05263157894736842,False,True
SYN_731_001448,x731,1,0.05263157894736842,False,True
SYN_731_001449,x731,2,0.10526315789473684,False,True
SYN_731_001450,x731,1,0.05263157894736842,False,True
SYN_731_001451,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001452,x731,2,0.10526315789473684,False,True
SYN_731_001453,x731,1,0.05263157894736842,False,True
SYN_731_001454,x731,1,0.05263157894736842,False,True
SYN_731_001455,x731,3,0.15789473684210525,False,True
SYN_731_001456,x731,1,0.05263157894736842,False,True
SYN_731_001457,x731,1,0.05263157894736842,False,True
SYN_731_001458,x731,2,0.10526315789473684,False,True
SYN_731_001459,x731,1,0.05263157894736842,False,True
SYN_731_001460,x731,2,0.10526315789473684,False,True
SYN_731_001461,x731,1,0.05263157894736842,False,True
SYN_731_001462,x731,2,0.10526315789473684,False,True
SYN_731_001463,x731,1,0.05263157894736842,False,True
SYN_731_001464,G731ST-HT,0,0.0,True,False
SYN_731_001465,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001466,x731,2,0.10526315789473684,False,True
SYN_731_001467,x731,1,0.05263157894736842,False,True
SYN_731_001468,x731,2,0.10526315789473684,False,True
SYN_731_001469,x731,2,0.10526315789473684,False,True
SYN_731_001470,x731,1,0.05263157894736842,False,True
SYN_731_001471,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001472,x731,1,0.05263157894736842,False,True
SYN_731_001473,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001474,x731,1,0.05263157894736842,False,True
SYN_731_001475,x731,1,0.05263157894736842,False,True
SYN_731_001476,x731,1,0.05263157894736842,False,True
SYN_731_001477,x731,1,0.05263157894736842,False,True
SYN_731_001478,x731,1,0.05263157894736842,False,True
SYN_731_001479,x731,1,0.05263157894736842,False,True
SYN_731_001480,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001481,G731ST-HT,1,0.05263157894736842,True,False
SYN_731_001482,x731,1,0.05263157894736842,False,True
SYN_731_001483,x731,2,0.10526315789473684,False,True
SYN_731_001484,G731ST-LT,1,0.05263157894736842,True,False
SYN_731_001485,x731,1,0.05263157894736842,False,True
SYN_731_001486,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001487,x731,2,0.10526315789473684,False,True
SYN_731_001488,x731,1,0.05263157894736842,False,True
SYN_731_001489,x731,1,0.05263157894736842,False,True
SYN_731_001490,x731,1,0.05263157894736842,False,True
SYN_731_001491,x731,1,0.05263157894736842,False,True
SYN_731_001492,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001493,x731,1,0.05263157894736842,False,True
SYN_731_001494,x731,1,0.05263157894736842,False,True
SYN_731_001495,x731,1,0.05263157894736842,False,True
SYN_731_001496,x731,1,0.05263157894736842,False,True
SYN_731_001497,x731,1,0.05263157894736842,False,True
SYN_731_001498,x731,2,0.10526315789473684,False,True
SYN_731_001499,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001500,x731,1,0.05263157894736842,False,True
SYN_731_001501,x731,1,0.05263157894736842,False,True
SYN_731_001502,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001503,x731,1,0.05263157894736842,False,True
SYN_731_001504,x731,3,0.15789473684210525,False,True
SYN_731_001505,x731,1,0.05263157894736842,False,True
SYN_731_001506,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001507,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001508,x731,1,0.05263157894736842,False,True
SYN_731_001509,x731,1,0.05263157894736842,False,True
SYN_731_001510,x731,2,0.10526315789473684,False,True
SYN_731_001511,x731,1,0.05263157894736842,False,True
SYN_731_001512,x731,1,0.05263157894736842,True,False
SYN_731_001513,x731,2,0.10526315789473684,False,True
SYN_731_001514,x731,1,0.05263157894736842,False,True
SYN_731_001515,x731,1,0.05263157894736842,True,False
SYN_731_001516,x731,1,0.05263157894736842,False,True
SYN_731_001517,x731,1,0.05263157894736842,False,True
SYN_731_001518,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001519,x731,1,0.05263157894736842,False,True
SYN_731_001520,x731,1,0.05263157894736842,False,True
SYN_731_001521,x731,1,0.05263157894736842,False,True
SYN_731_001522,x731,1,0.05263157894736842,False,True
SYN_731_001523,G731ST-LT,1,0.05263157894736842,True,False
SYN_731_001524,x731,1,0.05263157894736842,False,True
SYN_731_001525,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001526,x731,1,0.05263157894736842,False,True
SYN_731_001527,F731TE,1,0.05263157894736842,False,True
SYN_731_001528,x731,1,0.05263157894736842,False,True
SYN_731_001529,x731,1,0.05263157894736842,False,True
SYN_731_001530,x731,1,0.05263157894736842,False,True
SYN_731_001531,x731,0,0.0,True,False
SYN_731_001532,x731,1,0.05263157894736842,False,True
SYN_731_001533,x731,1,0.05263157894736842,False,True
SYN_731_001534,x731,1,0.05263157894736842,False,True
SYN_731_001535,x731,2,0.10526315789473684,False,True
SYN_731_001536,G731ST-HT,0,0.0,True,False
SYN_731_001537,x731,2,0.10526315789473684,False,True
SYN_731_001538,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001539,x731,1,0.05263157894736842,False,True
SYN_731_001540,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001541,x731,2,0.10526315789473684,False,True
SYN_731_001542,x731,1,0.05263157894736842,False,True
SYN_731_001543,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001544,x731,2,0.10526315789473684,False,True
SYN_731_001545,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001546,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001547,x731,1,0.05263157894736842,False,True
SYN_731_001548,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001549,x731,1,0.05263157894736842,False,True
SYN_731_001550,x731,2,0.10526315789473684,False,True
SYN_731_001551,x731,1,0.05263157894736842,False,True
SYN_731_001552,x731,1,0.05263157894736842,False,True
SYN_731_001553,x731,1,0.05263157894736842,False,True
SYN_731_001554,x731,1,0.05263157894736842,False,True
SYN_731_001555,x731,1,0.05263157894736842,False,True
SYN_731_001556,x731,1,0.05263157894736842,False,True
SYN_731_001557,x731,2,0.10526315789473684,False,True
SYN_731_001558,x731,1,0.05263157894736842,False,True
SYN_731_001559,G731CA,1,0.05263157894736842,False,True
SYN_731_001560,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001561,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001562,x731,2,0.10526315789473684,False,True
SYN_731_001563,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001564,x731,1,0.05263157894736842,False,True
SYN_731_001565,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001566,x731,1,0.05263157894736842,False,True
SYN_731_001567,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001568,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001569,x731,2,0.10526315789473684,False,True
SYN_731_001570,x731,2,0.10526315789473684,False,True
SYN_731_001571,x731,1,0.05263157894736842,False,True
SYN_731_001572,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001573,x731,2,0.10526315789473684,False,True
SYN_731_001574,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001575,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001576,x731,1,0.05263157894736842,False,True
SYN_731_001577,x731,1,0.05263157894736842,False,True
SYN_731_001578,x731,1,0.05263157894736842,False,True
SYN_731_001579,x731,2,0.10526315789473684,False,True
SYN_731_001580,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001581,x731,2,0.10526315789473684,False,True
SYN_731_001582,x731,1,0.05263157894736842,False,True
SYN_731_001583,x731,1,0.05263157894736842,False,True
SYN_731_001584,x731,1,0.05263157894736842,False,True
SYN_731_001585,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001586,x731,2,0.10526315789473684,False,True
SYN_731_001587,x731,2,0.10526315789473684,False,True
SYN_731_001588,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001589,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001590,x731,2,0.10526315789473684,False,True
SYN_731_001591,G731ST-HT,1,0.05263157894736842,True,False
SYN_731_001592,x731,1,0.05263157894736842,False,True
SYN_731_001593,x731,1,0.05263157894736842,False,True
SYN_731_001594,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001595,x731,1,0.05263157894736842,False,True
SYN_731_001596,x731,1,0.05263157894736842,False,True
SYN_731_001597,x731,1,0.05263157894736842,False,True
SYN_731_001598,x731,1,0.05263157894736842,False,True
SYN_731_001599,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001600,x731,1,0.05263157894736842,False,True
SYN_731_001601,x731,1,0.05263157894736842,False,True
SYN_731_001602,x731,1,0.05263157894736842,False,True
SYN_731_001603,x731,1,0.05263157894736842,False,True
SYN_731_001604,x731,2,0.10526315789473684,False,True
SYN_731_001605,x731,2,0.10526315789473684,False,True
SYN_731_001606,x731,1,0.05263157894736842,False,True
SYN_731_001607,x731,1,0.05263157894736842,False,True
SYN_731_001608,x731,1,0.05263157894736842,False,True
SYN_731_001609,x731,1,0.05263157894736842,False,True
SYN_731_001610,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001611,x731,1,0.05263157894736842,False,True
SYN_731_001612,x731,1,0.05263157894736842,False,True
SYN_731_001613,x731,1,0.05263157894736842,False,True
SYN_731_001614,x731,2,0.10526315789473684,False,True
SYN_731_001615,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001616,x731,1,0.05263157894736842,False,True
SYN_731_001617,F731TE,1,0.05263157894736842,False,True
SYN_731_001618,x731,1,0.05263157894736842,False,True
SYN_731_001619,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001620,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001621,x731,1,0.05263157894736842,False,True
SYN_731_001622,F731TE,1,0.05263157894736842,False,True
SYN_731_001623,x731,1,0.05263157894736842,False,True
SYN_731_001624,G731CA,1,0.05263157894736842,False,True
SYN_731_001625,x731,2,0.10526315789473684,False,True
SYN_731_001626,x731,3,0.15789473684210525,False,True
SYN_731_001627,x731,3,0.15789473684210525,False,True
SYN_731_001628,x731,1,0.05263157894736842,False,True
SYN_731_001629,F731PW,1,0.05263157894736842,True,False
SYN_731_001630,x731,1,0.05263157894736842,False,True
SYN_731_001631,x731,1,0.05263157894736842,False,True
SYN_731_001632,G731ST-HT,1,0.05263157894736842,True,False
SYN_731_001633,x731,2,0.10526315789473684,False,True
SYN_731_001634,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001635,x731,1,0.05263157894736842,False,True
SYN_731_001636,G731CA,1,0.05263157894736842,False,True
SYN_731_001637,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001638,x731,1,0.05263157894736842,False,True
SYN_731_001639,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001640,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001641,x731,2,0.10526315789473684,False,True
SYN_731_001642,x731,2,0.10526315789473684,False,True
SYN_731_001643,x731,1,0.05263157894736842,False,True
SYN_731_001644,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001645,x731,1,0.05263157894736842,False,True
SYN_731_001646,x731,2,0.10526315789473684,False,True
SYN_731_001647,x731,1,0.05263157894736842,False,True
SYN_731_001648,x731,2,0.10526315789473684,False,True
SYN_731_001649,x731,2,0.10526315789473684,False,True
SYN_731_001650,x731,1,0.05263157894736842,False,True
SYN_731_001651,x731,2,0.10526315789473684,False,True
SYN_731_001652,x731,1,0.05263157894736842,False,True
SYN_731_001653,x731,1,0.05263157894736842,False,True
SYN_731_001654,x731,1,0.05263157894736842,False,True
SYN_731_001655,x731,1,0.05263157894736842,False,True
SYN_731_001656,x731,1,0.05263157894736842,False,True
SYN_731_001657,x731,1,0.05263157894736842,False,True
SYN_731_001658,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001659,x731,1,0.05263157894736842,False,True
SYN_731_001660,x731,1,0.05263157894736842,False,True
SYN_731_001661,x731,2,0.10526315789473684,False,True
SYN_731_001662,x731,1,0.05263157894736842,False,True
SYN_731_001663,x731,1,0.05263157894736842,False,True
SYN_731_001664,x731,1,0.05263157894736842,False,True
SYN_731_001665,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001666,x731,3,0.15789473684210525,False,True
SYN_731_001667,x731,2,0.10526315789473684,False,True
SYN_731_001668,F731TE,1,0.05263157894736842,False,True
SYN_731_001669,x731,1,0.05263157894736842,False,True
SYN_731_001670,x731,3,0.15789473684210525,False,True
SYN_731_001671,x731,2,0.10526315789473684,False,True
SYN_731_001672,x731,1,0.05263157894736842,False,True
SYN_731_001673,x731,1,0.05263157894736842,False,True
SYN_731_001674,x731,1,0.05263157894736842,False,True
SYN_731_001675,x731,2,0.10526315789473684,False,True
SYN_731_001676,x731,1,0.05263157894736842,False,True
SYN_731_001677,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001678,x731,1,0.05263157894736842,False,True
SYN_731_001679,x731,2,0.10526315789473684,False,True
SYN_731_001680,x731,1,0.05263157894736842,False,True
SYN_731_001681,x731,1,0.05263157894736842,False,True
SYN_731_001682,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001683,x731,1,0.05263157894736842,False,True
SYN_731_001684,x731,1,0.05263157894736842,False,True
SYN_731_001685,x731,1,0.05263157894736842,False,True
SYN_731_001686,x731,2,0.10526315789473684,False,True
SYN_731_001687,x731,2,0.10526315789473684,False,True
SYN_731_001688,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001689,x731,1,0.05263157894736842,False,True
SYN_731_001690,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001691,G731CA,1,0.05263157894736842,False,True
SYN_731_001692,x731,2,0.10526315789473684,False,True
SYN_731_001693,F731TE,1,0.05263157894736842,False,True
SYN_731_001694,x731,3,0.15789473684210525,False,True
SYN_731_001695,x731,1,0.05263157894736842,False,True
SYN_731_001696,x731,1,0.05263157894736842,False,True
SYN_731_001697,x731,2,0.10526315789473684,False,True
SYN_731_001698,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001699,G731ST-LT,1,0.05263157894736842,True,False
SYN_731_001700,x731,2,0.10526315789473684,False,True
SYN_731_001701,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001702,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001703,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001704,x731,1,0.05263157894736842,False,True
SYN_731_001705,x731,1,0.05263157894736842,False,True
SYN_731_001706,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001707,x731,1,0.05263157894736842,False,True
SYN_731_001708,x731,1,0.05263157894736842,False,True
SYN_731_001709,x731,1,0.05263157894736842,False,True
SYN_731_001710,x731,2,0.10526315789473684,False,True
SYN_731_001711,x731,1,0.05263157894736842,False,True
SYN_731_001712,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001713,x731,1,0.05263157894736842,False,True
SYN_731_001714,x731,1,0.05263157894736842,False,True
SYN_731_001715,x731,1,0.05263157894736842,False,True
SYN_731_001716,x731,1,0.05263157894736842,False,True
SYN_731_001717,x731,2,0.10526315789473684,False,True
SYN_731_001718,x731,1,0.05263157894736842,False,True
SYN_731_001719,x731,1,0.05263157894736842,False,True
SYN_731_001720,x731,1,0.05263157894736842,False,True
SYN_731_001721,x731,1,0.05263157894736842,False,True
SYN_731_001722,x731,1,0.05263157894736842,False,True
SYN_731_001723,x731,1,0.05263157894736842,False,True
SYN_731_001724,x731,1,0.05263157894736842,False,True
SYN_731_001725,x731,2,0.10526315789473684,False,True
SYN_731_001726,x731,1,0.05263157894736842,False,True
SYN_731_001727,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001728,x731,1,0.05263157894736842,False,True
SYN_731_001729,x731,1,0.05263157894736842,False,True
SYN_731_001730,x731,1,0.05263157894736842,False,True
SYN_731_001731,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001732,x731,2,0.10526315789473684,False,True
SYN_731_001733,x731,1,0.05263157894736842,False,True
SYN_731_001734,x731,1,0.05263157894736842,False,True
SYN_731_001735,x731,1,0.05263157894736842,False,True
SYN_731_001736,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001737,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001738,x731,1,0.05263157894736842,False,True
SYN_731_001739,x731,2,0.10526315789473684,False,True
SYN_731_001740,x731,1,0.05263157894736842,False,True
SYN_731_001741,x731,1,0.05263157894736842,False,True
SYN_731_001742,x731,2,0.10526315789473684,False,True
SYN_731_001743,x731,1,0.05263157894736842,False,True
SYN_731_001744,x731,1,0.05263157894736842,False,True
SYN_731_001745,x731,1,0.05263157894736842,False,True
SYN_731_001746,x731,1,0.05263157894736842,False,True
SYN_731_001747,x731,2,0.10526315789473684,False,True
SYN_731_001748,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001749,x731,1,0.05263157894736842,False,True
SYN_731_001750,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001751,x731,2,0.10526315789473684,False,True
SYN_731_001752,x731,1,0.05263157894736842,False,True
SYN_731_001753,x731,1,0.05263157894736842,False,True
SYN_731_001754,x731,1,0.05263157894736842,False,True
SYN_731_001755,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001756,x731,1,0.05263157894736842,False,True
SYN_731_001757,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001758,x731,2,0.10526315789473684,False,True
SYN_731_001759,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001760,x731,2,0.10526315789473684,False,True
SYN_731_001761,x731,1,0.05263157894736842,False,True
SYN_731_001762,x731,1,0.05263157894736842,False,True
SYN_731_001763,x731,1,0.05263157894736842,False,True
SYN_731_001764,x731,2,0.10526315789473684,False,True
SYN_731_001765,x731,0,0.0,True,False
SYN_731_001766,x731,1,0.05263157894736842,False,True
SYN_731_001767,x731,1,0.05263157894736842,False,True
SYN_731_001768,x731,1,0.05263157894736842,False,True
SYN_731_001769,x731,3,0.15789473684210525,False,True
SYN_731_001770,x731,1,0.05263157894736842,False,True
SYN_731_001771,G731ST-HT,1,0.05263157894736842,True,False
SYN_731_001772,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001773,x731,1,0.05263157894736842,False,True
SYN_731_001774,x731,1,0.05263157894736842,False,True
SYN_731_001775,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001776,x731,1,0.05263157894736842,False,True
SYN_731_001777,F731PW,1,0.05263157894736842,True,False
SYN_731_001778,x731,1,0.05263157894736842,False,True
SYN_731_001779,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001780,x731,1,0.05263157894736842,False,True
SYN_731_001781,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001782,x731,1,0.05263157894736842,False,True
SYN_731_001783,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001784,x731,2,0.10526315789473684,False,True
SYN_731_001785,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001786,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001787,x731,2,0.10526315789473684,False,True
SYN_731_001788,x731,1,0.05263157894736842,False,True
SYN_731_001789,F731TE,1,0.05263157894736842,False,True
SYN_731_001790,x731,2,0.10526315789473684,False,True
SYN_731_001791,x731,1,0.05263157894736842,False,True
SYN_731_001792,x731,1,0.05263157894736842,False,True
SYN_731_001793,x731,1,0.05263157894736842,False,True
SYN_731_001794,x731,1,0.05263157894736842,True,False
SYN_731_001795,x731,1,0.05263157894736842,False,True
SYN_731_001796,x731,2,0.10526315789473684,False,True
SYN_731_001797,x731,1,0.05263157894736842,False,True
SYN_731_001798,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001799,x731,1,0.05263157894736842,False,True
SYN_731_001800,x731,1,0.05263157894736842,False,True
SYN_731_001801,x731,2,0.10526315789473684,False,True
SYN_731_001802,x731,1,0.05263157894736842,False,True
SYN_731_001803,x731,1,0.05263157894736842,False,True
SYN_731_001804,F731WD_DualChannel,1,0.05263157894736842,False,True
SYN_731_001805,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001806,x731,1,0.05263157894736842,False,True
SYN_731_001807,x731,2,0.10526315789473684,False,True
SYN_731_001808,x731,1,0.05263157894736842,False,True
SYN_731_001809,x731,1,0.05263157894736842,False,True
SYN_731_001810,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001811,x731,1,0.05263157894736842,False,True
SYN_731_001812,x731,1,0.05263157894736842,False,True
SYN_731_001813,G731ST-HT,1,0.05263157894736842,False,True
SYN_731_001814,x731,1,0.05263157894736842,False,True
SYN_731_001815,x731,1,0.05263157894736842,False,True
SYN_731_001816,x731,1,0.05263157894736842,False,True
SYN_731_001817,x731,2,0.10526315789473684,False,True
SYN_731_001818,x731,1,0.05263157894736842,False,True
SYN_731_001819,G731ST-LT,1,0.05263157894736842,False,True
SYN_731_001820,x731,1,0.05263157894736842,False,True
SYN_731_001821,x731,1,0.05263157894736842,False,True
SYN_731_001822,G731ST-HT,1,0.05263157894736842,True,False
