node_id,node_type,label,provenance,source,source_type,field_name,source_row,characteristic,value,package_context,canonical_configuration_id,record_type,generation_method
RULE_65fc8aef4e500057,RuleRow,731 rule row 683,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,683.0,,,,,,
RULE_4f469d7911397ef3,RuleRow,731 rule row 684,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,684.0,,,,,,
RULE_435af12a54c7fde9,RuleRow,731 rule row 685,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,685.0,,,,,,
RULE_9c96361f9f989853,RuleRow,731 rule row 686,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,686.0,,,,,,
RULE_5f859caa0a4e4388,RuleRow,731 rule row 687,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,687.0,,,,,,
RULE_e7c65fbcbd9e62f9,RuleRow,731 rule row 688,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,688.0,,,,,,
RULE_90810ddd0482a5db,RuleRow,731 rule row 689,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,689.0,,,,,,
RULE_b7d13248bda91d40,RuleRow,731 rule row 690,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,690.0,,,,,,
RULE_d9f5e2ea0605bec5,RuleRow,731 rule row 691,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,691.0,,,,,,
RULE_515345a6b9470fac,RuleRow,731 rule row 692,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,692.0,,,,,,
RULE_df3de0346f1e7d87,RuleRow,731 rule row 693,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,693.0,,,,,,
RULE_df961e3b7bd0be51,RuleRow,731 rule row 694,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,694.0,,,,,,
RULE_dac545aadc3978e9,RuleRow,731 rule row 695,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,695.0,,,,,,
RULE_62d955807b5eb8b7,RuleRow,731 rule row 696,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,696.0,,,,,,
RULE_8903f54abfdb0d29,RuleRow,731 rule row 697,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,697.0,,,,,,
RULE_28261384c2a9f6af,RuleRow,731 rule row 698,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,698.0,,,,,,
RULE_b6296c64b4626426,RuleRow,731 rule row 699,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,699.0,,,,,,
RULE_b64d95553903603a,RuleRow,731 rule row 700,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,700.0,,,,,,
RULE_ed276549ca91e2d0,RuleRow,731 rule row 701,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,701.0,,,,,,
RULE_37bc098ceffc235a,RuleRow,731 rule row 702,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,702.0,,,,,,
RULE_3c0fc867d78e2a41,RuleRow,731 rule row 703,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,703.0,,,,,,
RULE_a53dad7cce53ff59,RuleRow,731 rule row 704,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,704.0,,,,,,
RULE_faf61d3c046b58a0,RuleRow,731 rule row 705,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,705.0,,,,,,
RULE_039ece512cf69d6d,RuleRow,731 rule row 706,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,706.0,,,,,,
RULE_51861efc1266bcf9,RuleRow,731 rule row 707,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,707.0,,,,,,
RULE_b9aa665d0e1ad040,RuleRow,731 rule row 708,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,708.0,,,,,,
RULE_d8a4b4e3935f772c,RuleRow,731 rule row 709,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,709.0,,,,,,
RULE_55d970712cc02de7,RuleRow,731 rule row 710,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,710.0,,,,,,
RULE_5143b207a32af5ea,RuleRow,731 rule row 711,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,711.0,,,,,,
RULE_75a82ad6bd7fad06,RuleRow,731 rule row 712,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,712.0,,,,,,
RULE_49e9bfb4887c34c6,RuleRow,731 rule row 713,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,713.0,,,,,,
RULE_00fb8c6f69b60535,RuleRow,731 rule row 714,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,714.0,,,,,,
RULE_1dd77cc637920cad,RuleRow,731 rule row 715,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,715.0,,,,,,
RULE_3fb35d35a120cf68,RuleRow,731 rule row 716,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,716.0,,,,,,
RULE_0dd0ff140dcda5fb,RuleRow,731 rule row 717,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,717.0,,,,,,
RULE_e91316d1934c76bf,RuleRow,731 rule row 718,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,718.0,,,,,,
RULE_b1d810a2d4805c89,RuleRow,731 rule row 719,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,719.0,,,,,,
RULE_fc7f67df31034d11,RuleRow,731 rule row 720,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,720.0,,,,,,
RULE_7dec76597feacd5d,RuleRow,731 rule row 721,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,721.0,,,,,,
RULE_f4b0388a1e6d6985,RuleRow,731 rule row 722,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,722.0,,,,,,
RULE_3b8d4cebd11a93c7,RuleRow,731 rule row 723,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,723.0,,,,,,
RULE_fac8bac8469c1357,RuleRow,731 rule row 724,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,724.0,,,,,,
RULE_36a0dc04a0fef8bc,RuleRow,731 rule row 725,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,725.0,,,,,,
RULE_16e97c9e7ec3c01e,RuleRow,731 rule row 726,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,726.0,,,,,,
RULE_3057447b62b74b05,RuleRow,731 rule row 727,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,727.0,,,,,,
RULE_1edd3222f6a83818,RuleRow,731 rule row 728,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,728.0,,,,,,
RULE_04fd486bcba8d362,RuleRow,731 rule row 729,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,729.0,,,,,,
RULE_0bd843ac0dcdc338,RuleRow,731 rule row 730,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,730.0,,,,,,
RULE_0e137a37fb0f98de,RuleRow,731 rule row 731,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,731.0,,,,,,
RULE_f0d1ed559bfbc12f,RuleRow,731 rule row 732,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,732.0,,,,,,
RULE_46f07fd6e77f33ba,RuleRow,731 rule row 733,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,733.0,,,,,,
RULE_2d8fbe8cf9816e3c,RuleRow,731 rule row 734,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,734.0,,,,,,
RULE_d8c1ffffb5b4cc3d,RuleRow,731 rule row 735,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,735.0,,,,,,
RULE_723585ae80be8038,RuleRow,731 rule row 736,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,736.0,,,,,,
RULE_6014fa434ac9a9f4,RuleRow,731 rule row 737,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,737.0,,,,,,
RULE_bd8212f813151958,RuleRow,731 rule row 738,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,738.0,,,,,,
RULE_90f1df5d25590e3c,RuleRow,731 rule row 739,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,739.0,,,,,,
RULE_965f2cc6fc3ea37d,RuleRow,731 rule row 740,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,740.0,,,,,,
RULE_41b285399bc3f1a5,RuleRow,731 rule row 741,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,741.0,,,,,,
RULE_86622ea6d160e9bf,RuleRow,731 rule row 742,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,742.0,,,,,,
RULE_85c7fa2d606e48d5,RuleRow,731 rule row 743,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,743.0,,,,,,
RULE_4b1b40f4e37a236c,RuleRow,731 rule row 744,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,744.0,,,,,,
RULE_2fdd07629da3d4f4,RuleRow,731 rule row 745,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,745.0,,,,,,
RULE_196576a52da505e0,RuleRow,731 rule row 746,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,746.0,,,,,,
RULE_077c210f2d032a93,RuleRow,731 rule row 747,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,747.0,,,,,,
RULE_3cf3d311e2eb5800,RuleRow,731 rule row 748,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,748.0,,,,,,
RULE_a07e1d2a8af96194,RuleRow,731 rule row 749,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,749.0,,,,,,
RULE_5ca70622a7cd8808,RuleRow,731 rule row 750,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,750.0,,,,,,
RULE_02022dfe9a5b1c85,RuleRow,731 rule row 751,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,751.0,,,,,,
RULE_b2c33265bf35e5aa,RuleRow,731 rule row 752,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,752.0,,,,,,
RULE_cdbace15e9bfc5bb,RuleRow,731 rule row 753,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,753.0,,,,,,
RULE_a25e15a5ea11fc7c,RuleRow,731 rule row 754,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,754.0,,,,,,
RULE_0968fecd94d83c9f,RuleRow,731 rule row 755,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,755.0,,,,,,
RULE_2e4328c87c0e63d5,RuleRow,731 rule row 756,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,756.0,,,,,,
RULE_7b55e8c71e8ba4ef,RuleRow,731 rule row 757,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,757.0,,,,,,
RULE_325ccc337342dc67,RuleRow,731 rule row 758,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,758.0,,,,,,
RULE_a0480c2aac9563ec,RuleRow,731 rule row 759,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,759.0,,,,,,
RULE_10f52c71c7cd25f0,RuleRow,731 rule row 760,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,760.0,,,,,,
RULE_8439871b94a53e66,RuleRow,731 rule row 761,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,761.0,,,,,,
RULE_07b69185687174f3,RuleRow,731 rule row 762,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,762.0,,,,,,
RULE_4d6333c9f921aa83,RuleRow,731 rule row 763,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,763.0,,,,,,
RULE_19db7324fc282325,RuleRow,731 rule row 764,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,764.0,,,,,,
RULE_0c3f5e312af409dd,RuleRow,731 rule row 765,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,765.0,,,,,,
RULE_39ea84c626a0d293,RuleRow,731 rule row 766,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,766.0,,,,,,
RULE_57113954152087a8,RuleRow,731 rule row 767,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,767.0,,,,,,
RULE_e119a02a173a62cf,RuleRow,731 rule row 768,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,768.0,,,,,,
RULE_091c83b7feb7f07b,RuleRow,731 rule row 769,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,769.0,,,,,,
RULE_db9c891014017770,RuleRow,731 rule row 770,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,770.0,,,,,,
RULE_2513da107be02588,RuleRow,731 rule row 771,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,771.0,,,,,,
RULE_11004dcf84b4b9a7,RuleRow,731 rule row 772,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,772.0,,,,,,
RULE_d84d778cb8d0fbd5,RuleRow,731 rule row 773,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,773.0,,,,,,
RULE_9a04c71e26f6e013,RuleRow,731 rule row 774,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,774.0,,,,,,
RULE_09062f10f4322800,RuleRow,731 rule row 775,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,775.0,,,,,,
RULE_1551e45318416180,RuleRow,731 rule row 776,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,776.0,,,,,,
RULE_d38109126703b3e2,RuleRow,731 rule row 777,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,777.0,,,,,,
RULE_dbffec44c2e50afd,RuleRow,731 rule row 778,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,778.0,,,,,,
RULE_68ada1d4608cc8f2,RuleRow,731 rule row 779,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,779.0,,,,,,
RULE_5bfd2b86b194ef05,RuleRow,731 rule row 780,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,780.0,,,,,,
RULE_67bc8caf40ff2b53,RuleRow,731 rule row 781,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,781.0,,,,,,
RULE_305b95a6f2f452e3,RuleRow,731 rule row 782,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,782.0,,,,,,
RULE_eab4e61cd42c5d41,RuleRow,731 rule row 783,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,783.0,,,,,,
RULE_53f300f23d428654,RuleRow,731 rule row 784,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,784.0,,,,,,
RULE_94d330cc049aa3c0,RuleRow,731 rule row 785,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,785.0,,,,,,
RULE_101968e9dba1dc50,RuleRow,731 rule row 786,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,786.0,,,,,,
RULE_5df868125268b785,RuleRow,731 rule row 787,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,787.0,,,,,,
RULE_1319ab4dfa48fa36,RuleRow,731 rule row 788,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,788.0,,,,,,
RULE_5de2b07f5bc5a8bf,RuleRow,731 rule row 789,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,789.0,,,,,,
RULE_7800fca0ca943b8a,RuleRow,731 rule row 790,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,790.0,,,,,,
RULE_0cfab4012500f7b0,RuleRow,731 rule row 791,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,791.0,,,,,,
RULE_322749c3ca5fc1c3,RuleRow,731 rule row 792,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,792.0,,,,,,
RULE_d438a3b05827ee2d,RuleRow,731 rule row 793,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,793.0,,,,,,
RULE_b35901273075f374,RuleRow,731 rule row 794,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,794.0,,,,,,
RULE_c3420c82e94cb2fd,RuleRow,731 rule row 795,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,795.0,,,,,,
RULE_51ea8e39cec37836,RuleRow,731 rule row 796,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,796.0,,,,,,
RULE_f2c3b9489eb78a0a,RuleRow,731 rule row 797,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,797.0,,,,,,
RULE_fc35ead8a228d516,RuleRow,731 rule row 798,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,798.0,,,,,,
RULE_dca91e6131490393,RuleRow,731 rule row 799,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,799.0,,,,,,
RULE_57e7da38016ad994,RuleRow,731 rule row 800,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,800.0,,,,,,
RULE_6f3930e65e8da8b4,RuleRow,731 rule row 801,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,801.0,,,,,,
RULE_01cf4bc69bdb5678,RuleRow,731 rule row 802,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,802.0,,,,,,
RULE_4adfbd6bb28134fd,RuleRow,731 rule row 803,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,803.0,,,,,,
RULE_d5fe285c9104661e,RuleRow,731 rule row 804,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,804.0,,,,,,
RULE_1d5b2521c17e4aff,RuleRow,731 rule row 805,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,805.0,,,,,,
RULE_05368695f3b4c753,RuleRow,731 rule row 806,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,806.0,,,,,,
RULE_9db3ed35bed5abc7,RuleRow,731 rule row 807,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,807.0,,,,,,
RULE_7f15d37a96a5baf0,RuleRow,731 rule row 808,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,808.0,,,,,,
RULE_10cae1991f6d4f7b,RuleRow,731 rule row 809,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,809.0,,,,,,
RULE_8aee07d5c5e240af,RuleRow,731 rule row 810,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,810.0,,,,,,
RULE_fa8d4796f14af638,RuleRow,731 rule row 811,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,811.0,,,,,,
RULE_4fdc2dc4e9432644,RuleRow,731 rule row 812,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,812.0,,,,,,
RULE_2ec79d6ebadc277d,RuleRow,731 rule row 813,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,813.0,,,,,,
RULE_ed1c26dc3ec27904,RuleRow,731 rule row 814,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,814.0,,,,,,
RULE_343c0f1f5659c832,RuleRow,731 rule row 815,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,815.0,,,,,,
RULE_225181e614bbbefd,RuleRow,731 rule row 816,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,816.0,,,,,,
RULE_0024090f62be81a6,RuleRow,731 rule row 817,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,817.0,,,,,,
RULE_6f6527b20c905799,RuleRow,731 rule row 818,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,818.0,,,,,,
RULE_f44d3e0134380064,RuleRow,731 rule row 819,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,819.0,,,,,,
RULE_70e7ed7ffcbcd4a7,RuleRow,731 rule row 820,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,820.0,,,,,,
RULE_0622a61b6b03302c,RuleRow,731 rule row 821,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,821.0,,,,,,
RULE_bdfa035298bbe605,RuleRow,731 rule row 822,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,822.0,,,,,,
RULE_d15eeffcb7486ff0,RuleRow,731 rule row 823,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,823.0,,,,,,
RULE_e8031244374de6ef,RuleRow,731 rule row 824,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,824.0,,,,,,
RULE_cf5112bb94d7d501,RuleRow,731 rule row 825,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,825.0,,,,,,
RULE_6995569c3b527074,RuleRow,731 rule row 826,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,826.0,,,,,,
RULE_a2aabeeb5b7d9e4f,RuleRow,731 rule row 827,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,827.0,,,,,,
RULE_288bf8b8f98c6859,RuleRow,731 rule row 828,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,828.0,,,,,,
RULE_c650bf98b0fa8384,RuleRow,731 rule row 829,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,829.0,,,,,,
RULE_dc6e24bc20cccbd3,RuleRow,731 rule row 830,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,830.0,,,,,,
RULE_d9e25deb61b72d9a,RuleRow,731 rule row 831,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,831.0,,,,,,
RULE_8f407c1e8fc34ed7,RuleRow,731 rule row 832,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,832.0,,,,,,
RULE_b7d02b8ac73e17dc,RuleRow,731 rule row 833,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,833.0,,,,,,
RULE_b39cf7154de1afed,RuleRow,731 rule row 834,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,834.0,,,,,,
RULE_2fe21e907187ba04,RuleRow,731 rule row 835,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,835.0,,,,,,
VAL_f18dc6de3d27f9bd,CharacteristicValue,'1',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,,powerSupply,'1',,,,
VAL_e49c251ba72794fe,CharacteristicValue,'CN',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,,certification,'CN',,,,
RULE_b0aa2a9c53a02676,RuleRow,731 rule row 836,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,836.0,,,,,,
RULE_a2fa9ecb2a9aa84d,RuleRow,731 rule row 837,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,837.0,,,,,,
RULE_cf7841da846af248,RuleRow,731 rule row 838,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,838.0,,,,,,
RULE_07dd50124f84536c,RuleRow,731 rule row 839,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,839.0,,,,,,
RULE_b097b79d64ca11cb,RuleRow,731 rule row 840,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,840.0,,,,,,
RULE_b231fbb560cd3b0e,RuleRow,731 rule row 841,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,841.0,,,,,,
RULE_d39ecc56dc9673f9,RuleRow,731 rule row 842,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,842.0,,,,,,
RULE_2fcfd350390b3344,RuleRow,731 rule row 843,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,843.0,,,,,,
RULE_f29130b5520bb858,RuleRow,731 rule row 844,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,844.0,,,,,,
RULE_3b1261b61816ee43,RuleRow,731 rule row 845,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,845.0,,,,,,
VAL_d2dbd800e78d5f5a,CharacteristicValue,'K',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,,explosionApproval,'K',,,,
RULE_32520fa986059ac5,RuleRow,731 rule row 846,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,846.0,,,,,,
RULE_b4b5ab17c0102318,RuleRow,731 rule row 847,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,847.0,,,,,,
RULE_99aec52541659a16,RuleRow,731 rule row 848,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,848.0,,,,,,
RULE_bf5c78224f5bd6d9,RuleRow,731 rule row 849,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,849.0,,,,,,
RULE_c55f0072e553b9e8,RuleRow,731 rule row 850,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,850.0,,,,,,
RULE_da68c728501eda65,RuleRow,731 rule row 851,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,851.0,,,,,,
RULE_d3d85cc9cf5cff35,RuleRow,731 rule row 852,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,852.0,,,,,,
RULE_b97635b345a2c7cf,RuleRow,731 rule row 853,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,853.0,,,,,,
RULE_3d2aa71870a0c612,RuleRow,731 rule row 854,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,854.0,,,,,,
RULE_0581f5ff85fbd0c1,RuleRow,731 rule row 855,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,855.0,,,,,,
RULE_29089b179a37157d,RuleRow,731 rule row 856,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,856.0,,,,,,
RULE_7ec2abab88813e3e,RuleRow,731 rule row 857,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,857.0,,,,,,
RULE_16b60b901dece864,RuleRow,731 rule row 858,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,858.0,,,,,,
RULE_f55de8759bd845b6,RuleRow,731 rule row 859,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,859.0,,,,,,
RULE_e7d4366e9cf69c3c,RuleRow,731 rule row 860,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,860.0,,,,,,
RULE_881fc1aae0719d38,RuleRow,731 rule row 861,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,861.0,,,,,,
RULE_340014d0dce83e49,RuleRow,731 rule row 862,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,862.0,,,,,,
RULE_67d60a7ed7768702,RuleRow,731 rule row 863,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,863.0,,,,,,
RULE_aa5bdd1d1eecf980,RuleRow,731 rule row 864,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,864.0,,,,,,
RULE_5cf4eb0248e93933,RuleRow,731 rule row 865,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,865.0,,,,,,
RULE_2cd0e42c3909cfbc,RuleRow,731 rule row 866,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,866.0,,,,,,
RULE_a4358bb147406565,RuleRow,731 rule row 867,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,,,867.0,,,,,,
