node_id,node_type,label,provenance,source,source_type,field_name,source_row,characteristic,value,package_context,canonical_configuration_id,record_type,generation_method
CANONICAL_CONFIG_c140009625517479,CanonicalConfiguration,CFG731_c368d3c9941ce0d3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c368d3c9941ce0d3,,
CANONICAL_CONFIG_ff102e9ab2a70ea6,CanonicalConfiguration,CFG731_c36cf51e843fda21,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c36cf51e843fda21,,
CANONICAL_CONFIG_f663e73cc39d4bf7,CanonicalConfiguration,CFG731_c37386a371e13fa8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c37386a371e13fa8,,
CANONICAL_CONFIG_9831971c74dcaf3c,CanonicalConfiguration,CFG731_c37552e153d601ab,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c37552e153d601ab,,
CANONICAL_CONFIG_a16e38d4fe0b23f7,CanonicalConfiguration,CFG731_c39096767a7ae083,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c39096767a7ae083,,
CANONICAL_CONFIG_e52920b6b8121bd6,CanonicalConfiguration,CFG731_c3a136a8630f644d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c3a136a8630f644d,,
CANONICAL_CONFIG_4e99ba7b37e25abe,CanonicalConfiguration,CFG731_c3b5b1049b2ed7bb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c3b5b1049b2ed7bb,,
CANONICAL_CONFIG_64d69667540ea6fe,CanonicalConfiguration,CFG731_c40b4ffa9a4b1399,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c40b4ffa9a4b1399,,
CANONICAL_CONFIG_a71894a88d932d05,CanonicalConfiguration,CFG731_c40dcf169333c8a3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c40dcf169333c8a3,,
CANONICAL_CONFIG_18b0007710303b3e,CanonicalConfiguration,CFG731_c415544e9f0e8bb1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c415544e9f0e8bb1,,
CANONICAL_CONFIG_a37b23b6b1adafaf,CanonicalConfiguration,CFG731_c41fd04f9eea78e7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c41fd04f9eea78e7,,
CANONICAL_CONFIG_f59e1a1a3e17b4a6,CanonicalConfiguration,CFG731_c42374cc9dea3494,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c42374cc9dea3494,,
CANONICAL_CONFIG_48a52e050fbab3a8,CanonicalConfiguration,CFG731_c4712f19c49c0681,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4712f19c49c0681,,
CANONICAL_CONFIG_3e5978e32d639e6e,CanonicalConfiguration,CFG731_c4b74e40f4a24125,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4b74e40f4a24125,,
CANONICAL_CONFIG_3c6d913b94e569cc,CanonicalConfiguration,CFG731_c4bcee3a1477eeea,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4bcee3a1477eeea,,
CANONICAL_CONFIG_862e8419b1bff980,CanonicalConfiguration,CFG731_c4cc21845d696c93,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4cc21845d696c93,,
CANONICAL_CONFIG_fc46e7ca13404eab,CanonicalConfiguration,CFG731_c4d0e2da53e6a22c,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4d0e2da53e6a22c,,
CANONICAL_CONFIG_0d1f21f895860ba1,CanonicalConfiguration,CFG731_c4f5122306f38c99,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4f5122306f38c99,,
CANONICAL_CONFIG_630df5d25cd07d0f,CanonicalConfiguration,CFG731_c4fc682b1dc7daea,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c4fc682b1dc7daea,,
CANONICAL_CONFIG_23a0bf47f75dc8f7,CanonicalConfiguration,CFG731_c517a14f9cf12c39,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c517a14f9cf12c39,,
CANONICAL_CONFIG_f76fff19301a0712,CanonicalConfiguration,CFG731_c525a37447671864,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c525a37447671864,,
CANONICAL_CONFIG_13b02980e71851a4,CanonicalConfiguration,CFG731_c52b9598a8210777,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c52b9598a8210777,,
CANONICAL_CONFIG_c4aa2eac23f0c4a5,CanonicalConfiguration,CFG731_c52e06c2d714087a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c52e06c2d714087a,,
CANONICAL_CONFIG_317cb4a41c1e1be1,CanonicalConfiguration,CFG731_c52f7eb3e0603707,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c52f7eb3e0603707,,
CANONICAL_CONFIG_cd4844a05a7e071a,CanonicalConfiguration,CFG731_c557f7942427db50,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c557f7942427db50,,
CANONICAL_CONFIG_2c54ca19215ba5fa,CanonicalConfiguration,CFG731_c563d973b2fc136b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c563d973b2fc136b,,
CANONICAL_CONFIG_df9cbc5b086e687e,CanonicalConfiguration,CFG731_c580e57f48a370de,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c580e57f48a370de,,
CANONICAL_CONFIG_4beb83c9096eb29e,CanonicalConfiguration,CFG731_c585b182e5ecfc9a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c585b182e5ecfc9a,,
CANONICAL_CONFIG_c50e7f8db15a3294,CanonicalConfiguration,CFG731_c5aac471a2e214bc,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c5aac471a2e214bc,,
CANONICAL_CONFIG_bcd81b4dc7a282db,CanonicalConfiguration,CFG731_c5da2661a169f82b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c5da2661a169f82b,,
CANONICAL_CONFIG_0d87496ac5006743,CanonicalConfiguration,CFG731_c5f6df347f335327,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c5f6df347f335327,,
CANONICAL_CONFIG_b4ce0e424cc966f4,CanonicalConfiguration,CFG731_c62952cfd77a9c9c,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c62952cfd77a9c9c,,
CANONICAL_CONFIG_3af75997e8fe3f08,CanonicalConfiguration,CFG731_c63da0cdbb0b3444,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c63da0cdbb0b3444,,
CANONICAL_CONFIG_1a9d6360b72d764c,CanonicalConfiguration,CFG731_c640b5e8e10ff5e6,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c640b5e8e10ff5e6,,
CANONICAL_CONFIG_8683c06bb1a7e379,CanonicalConfiguration,CFG731_c65188f44544a3f1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c65188f44544a3f1,,
CANONICAL_CONFIG_1d6d2be7168f1399,CanonicalConfiguration,CFG731_c66891bf502d2d83,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c66891bf502d2d83,,
CANONICAL_CONFIG_1207af921a952137,CanonicalConfiguration,CFG731_c670511258ae4a49,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c670511258ae4a49,,
CANONICAL_CONFIG_3eb3abd94e18a30f,CanonicalConfiguration,CFG731_c691e1b97ac6f4f0,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c691e1b97ac6f4f0,,
CANONICAL_CONFIG_6498c50109a94ce8,CanonicalConfiguration,CFG731_c6a3ff6155563d17,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c6a3ff6155563d17,,
CANONICAL_CONFIG_4ab528ec3eb6dbb6,CanonicalConfiguration,CFG731_c7103e34e50d624a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c7103e34e50d624a,,
CANONICAL_CONFIG_80e670238660cff1,CanonicalConfiguration,CFG731_c725c1a52aab3a73,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c725c1a52aab3a73,,
CANONICAL_CONFIG_4d2c0fdad79c67ed,CanonicalConfiguration,CFG731_c759934398f2381a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c759934398f2381a,,
CANONICAL_CONFIG_ac73718a89236fc5,CanonicalConfiguration,CFG731_c775e192f3d489e9,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c775e192f3d489e9,,
CANONICAL_CONFIG_729a163ebc3975f6,CanonicalConfiguration,CFG731_c7c53fc5541f1dc1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c7c53fc5541f1dc1,,
CANONICAL_CONFIG_3120dc52f2b633ed,CanonicalConfiguration,CFG731_c7ca2f069d01e42d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c7ca2f069d01e42d,,
CANONICAL_CONFIG_a00254f8337c31c3,CanonicalConfiguration,CFG731_c7f03c03f3d87576,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c7f03c03f3d87576,,
CANONICAL_CONFIG_55acff8f7577935a,CanonicalConfiguration,CFG731_c821f5044ae6d2ab,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c821f5044ae6d2ab,,
CANONICAL_CONFIG_155438114511b236,CanonicalConfiguration,CFG731_c82a485ead8848a8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c82a485ead8848a8,,
CANONICAL_CONFIG_e127f2674d47aa5d,CanonicalConfiguration,CFG731_c8308576aedaf2a4,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c8308576aedaf2a4,,
CANONICAL_CONFIG_6a6c1f0c0c7f0849,CanonicalConfiguration,CFG731_c87cb45e3d711af0,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c87cb45e3d711af0,,
CANONICAL_CONFIG_6e15f197b8c6b64f,CanonicalConfiguration,CFG731_c887ba58c35036a9,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c887ba58c35036a9,,
CANONICAL_CONFIG_7b73fa930370279c,CanonicalConfiguration,CFG731_c8b190cd8da9a6dd,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c8b190cd8da9a6dd,,
CANONICAL_CONFIG_140f7f8d6e0e227f,CanonicalConfiguration,CFG731_c8d4383220ad607a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c8d4383220ad607a,,
CANONICAL_CONFIG_7be46e42c98f1ed3,CanonicalConfiguration,CFG731_c8eae76935f62f46,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c8eae76935f62f46,,
CANONICAL_CONFIG_2244cac19e89b603,CanonicalConfiguration,CFG731_c9190efaaf22bb3f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9190efaaf22bb3f,,
CANONICAL_CONFIG_b8c87bd3e5c41010,CanonicalConfiguration,CFG731_c9344715918cf412,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9344715918cf412,,
CANONICAL_CONFIG_e1bd464958125d1a,CanonicalConfiguration,CFG731_c9498cf6f4410d44,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9498cf6f4410d44,,
CANONICAL_CONFIG_56de18d44ef71d1c,CanonicalConfiguration,CFG731_c976e33226ef748e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c976e33226ef748e,,
CANONICAL_CONFIG_30d7334ba828f324,CanonicalConfiguration,CFG731_c980bcf5a94396b5,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c980bcf5a94396b5,,
CANONICAL_CONFIG_a0dbd88ee014a944,CanonicalConfiguration,CFG731_c9829182065e0285,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9829182065e0285,,
CANONICAL_CONFIG_ec9196fab2a92024,CanonicalConfiguration,CFG731_c9c2eeedbcdb5160,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9c2eeedbcdb5160,,
CANONICAL_CONFIG_a643009398caa619,CanonicalConfiguration,CFG731_c9f7a6e9a165e99d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9f7a6e9a165e99d,,
CANONICAL_CONFIG_2a7dcd5b56cef88e,CanonicalConfiguration,CFG731_c9f99492e564a888,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_c9f99492e564a888,,
CANONICAL_CONFIG_6678c243a877d4db,CanonicalConfiguration,CFG731_ca03fff98c65f515,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ca03fff98c65f515,,
CANONICAL_CONFIG_cc7cb14d2d1d8e22,CanonicalConfiguration,CFG731_ca05869cc5edc073,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ca05869cc5edc073,,
CANONICAL_CONFIG_8103ba3104599dd3,CanonicalConfiguration,CFG731_ca1b68e071bd46ba,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ca1b68e071bd46ba,,
CANONICAL_CONFIG_fe51d907154d1663,CanonicalConfiguration,CFG731_ca7e5884b195042a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ca7e5884b195042a,,
CANONICAL_CONFIG_74d591a91687c83b,CanonicalConfiguration,CFG731_ca8649ba85200ffb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ca8649ba85200ffb,,
CANONICAL_CONFIG_1f1112fd5d155066,CanonicalConfiguration,CFG731_cac456bc08ad959e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cac456bc08ad959e,,
CANONICAL_CONFIG_8894d5acf3bc30ba,CanonicalConfiguration,CFG731_cb0dc20db2bc1ae3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb0dc20db2bc1ae3,,
CANONICAL_CONFIG_7486a47826ca1e0f,CanonicalConfiguration,CFG731_cb1aeeb79876dd06,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb1aeeb79876dd06,,
CANONICAL_CONFIG_de874bfd4f0b55a0,CanonicalConfiguration,CFG731_cb2e63f823697ceb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb2e63f823697ceb,,
CANONICAL_CONFIG_345cc4ae192bf876,CanonicalConfiguration,CFG731_cb3a6f924677049e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb3a6f924677049e,,
CANONICAL_CONFIG_145b727d253aec28,CanonicalConfiguration,CFG731_cb5095ad0aed5ba5,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb5095ad0aed5ba5,,
CANONICAL_CONFIG_eaa033beec19f3eb,CanonicalConfiguration,CFG731_cb6654d77e7e4d72,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb6654d77e7e4d72,,
CANONICAL_CONFIG_f450b348f5296091,CanonicalConfiguration,CFG731_cb9d6c11077bd307,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb9d6c11077bd307,,
CANONICAL_CONFIG_d9991c68681ee00c,CanonicalConfiguration,CFG731_cb9e502c506da6fb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cb9e502c506da6fb,,
CANONICAL_CONFIG_8bbfc62e0daef2ce,CanonicalConfiguration,CFG731_cbbe948e572a42e8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cbbe948e572a42e8,,
CANONICAL_CONFIG_9d91fe47b33d3426,CanonicalConfiguration,CFG731_cbcc0cf44cde6b53,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cbcc0cf44cde6b53,,
CANONICAL_CONFIG_85c4139652e10b24,CanonicalConfiguration,CFG731_cc03e3852895ae99,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc03e3852895ae99,,
CANONICAL_CONFIG_3ed64ba5a0659386,CanonicalConfiguration,CFG731_cc0572630b0848e7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc0572630b0848e7,,
CANONICAL_CONFIG_38fdcc489180ce2f,CanonicalConfiguration,CFG731_cc1ffa8901b19c27,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc1ffa8901b19c27,,
CANONICAL_CONFIG_5539fb667e66edc3,CanonicalConfiguration,CFG731_cc47430fac8438be,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc47430fac8438be,,
CANONICAL_CONFIG_8033e2e333d3f7d7,CanonicalConfiguration,CFG731_cc50cacf788bd84a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc50cacf788bd84a,,
CANONICAL_CONFIG_6fb71f82149b74fe,CanonicalConfiguration,CFG731_cc64ce3eaedacb17,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc64ce3eaedacb17,,
CANONICAL_CONFIG_6c07ec3d61e335e8,CanonicalConfiguration,CFG731_cc9ac35e4d9a1854,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cc9ac35e4d9a1854,,
CANONICAL_CONFIG_bc428b589f3a2e3e,CanonicalConfiguration,CFG731_ccc4a8fc2e252268,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ccc4a8fc2e252268,,
CANONICAL_CONFIG_61c97a26c43b0cdf,CanonicalConfiguration,CFG731_cccd499c66b31e99,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cccd499c66b31e99,,
CANONICAL_CONFIG_70e841772d6c9cd4,CanonicalConfiguration,CFG731_ccfa4fc470f78c5b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ccfa4fc470f78c5b,,
CANONICAL_CONFIG_d637dfa466f10225,CanonicalConfiguration,CFG731_cd1c2b236ffda331,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd1c2b236ffda331,,
CANONICAL_CONFIG_09777e1c70952f84,CanonicalConfiguration,CFG731_cd227defeca312c8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd227defeca312c8,,
CANONICAL_CONFIG_22dd2fe279aee528,CanonicalConfiguration,CFG731_cd4f211fbf872f2e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd4f211fbf872f2e,,
CANONICAL_CONFIG_c30ebcc22e54c0d1,CanonicalConfiguration,CFG731_cd71ec2726e971ef,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd71ec2726e971ef,,
CANONICAL_CONFIG_465f711a6010efd8,CanonicalConfiguration,CFG731_cd9066fa86927abc,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd9066fa86927abc,,
CANONICAL_CONFIG_1d68fe54d26ffc77,CanonicalConfiguration,CFG731_cd907466ae420427,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cd907466ae420427,,
CANONICAL_CONFIG_e3fda4d7a4aa9aa9,CanonicalConfiguration,CFG731_cdff804db4995f6d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cdff804db4995f6d,,
CANONICAL_CONFIG_43e943d4ca0dfe96,CanonicalConfiguration,CFG731_ce181ac28a613deb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ce181ac28a613deb,,
CANONICAL_CONFIG_49de18c0fa9eec6d,CanonicalConfiguration,CFG731_ce4c7976fe8fc47b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ce4c7976fe8fc47b,,
CANONICAL_CONFIG_0f6bb2d7b71f46fa,CanonicalConfiguration,CFG731_ce5a041b3cf74b9a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ce5a041b3cf74b9a,,
CANONICAL_CONFIG_491a94baebc1443e,CanonicalConfiguration,CFG731_ceb13e5602925e38,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_ceb13e5602925e38,,
CANONICAL_CONFIG_74b8911a228bde1b,CanonicalConfiguration,CFG731_cec9a2038983964a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cec9a2038983964a,,
CANONICAL_CONFIG_5112e19c639ad0d7,CanonicalConfiguration,CFG731_cee11c5e3019101d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cee11c5e3019101d,,
CANONICAL_CONFIG_de24ebdf4b6890e7,CanonicalConfiguration,CFG731_cf0392d0aaac28b1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf0392d0aaac28b1,,
CANONICAL_CONFIG_bbafbcc79f857568,CanonicalConfiguration,CFG731_cf0d36d335e0ac93,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf0d36d335e0ac93,,
CANONICAL_CONFIG_8dab1fae273417c3,CanonicalConfiguration,CFG731_cf4bb519cec0df2f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf4bb519cec0df2f,,
CANONICAL_CONFIG_6c615b56f09a8cf6,CanonicalConfiguration,CFG731_cf4d8202c634a1d4,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf4d8202c634a1d4,,
CANONICAL_CONFIG_9847ab768be78642,CanonicalConfiguration,CFG731_cf4fb8862e2ab5fc,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf4fb8862e2ab5fc,,
CANONICAL_CONFIG_854b99ab7546d883,CanonicalConfiguration,CFG731_cf543b1c3927ab71,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf543b1c3927ab71,,
CANONICAL_CONFIG_86afdcb42540b3b6,CanonicalConfiguration,CFG731_cf57963000260b1d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,synthetic_configuration_catalogue,,,,,,CFG731_cf57963000260b1d,,
